采购单号,采购单价,采购数量,运费
PO143028,11,30,0
PO143028,6.5,100,20
PO143028,10,5,0
PO143028,11,30,0
PO143029,30,10,8
PO143029,30,10,8
PO143031,5.6,10,8
PO143031,9,10,0
PO143031,5.6,10,8
PO143031,9,10,0
PO143032,24,5,0
PO143032,30,5,0
PO143032,24,5,0
PO143032,30,5,0
PO143033,328,6,15
PO143033,328,6,15
PO143034,5,10,7
PO143034,5,10,7
PO143036,5.8,5,7.5
PO143036,5.8,5,7.5
PO143038,12,10,10
PO143038,13,10,0
PO143038,12,10,10
PO143038,13,10,0
PO143039,30,10,15
PO143039,30,10,15
PO143040,4.8,5,0
PO143040,4.8,5,0
PO143040,,,0
PO143040,4.8,5,0
PO143040,4.8,5,0
PO143040,,,0
PO143041,12,10,12
PO143041,12,20,0
PO143041,12,20,0
PO143041,12,10,12
PO143041,12,20,0
PO143041,12,20,0
PO143042,11,10,10
PO143042,550,3,0
PO143042,11,10,10
PO143042,550,3,0
PO143043,25,10,10
PO143043,25,10,10
PO143044,5,10,13
PO143044,90,10,0
PO143044,5,10,13
PO143044,90,10,0
PO143045,25,30,63
PO143045,25,30,63
PO143046,21,15,18
PO143046,23,15,0
PO143046,35,10,0
PO143046,90,10,0
PO143046,21,15,18
PO143046,23,15,0
PO143046,35,10,0
PO143046,90,10,0
PO143049,23.5,6,11
PO143049,7,5,0
PO143049,11,5,0
PO143049,6,5,0
PO143049,5,10,0
PO143049,50,5,0
PO143049,23.5,6,11
PO143049,7,5,0
PO143049,11,5,0
PO143049,6,5,0
PO143049,5,10,0
PO143049,50,5,0
PO143050,6,10,5
PO143050,6,10,5
PO143051,6.7,5,6
PO143051,6.7,5,6
PO143052,15,5,5
PO143052,15,5,5
PO143053,60,21,10
PO143053,69,3,0
PO143053,60,21,10
PO143053,69,3,0
PO143054,50,5,20
PO143054,50,5,0
PO143054,40,15,0
PO143054,7.8,20,0
PO143054,45,5,0
PO143054,70,5,0
PO143054,50,5,20
PO143054,50,5,0
PO143054,40,15,0
PO143054,7.8,20,0
PO143054,45,5,0
PO143054,70,5,0
PO143055,27,10,0
PO143055,27,10,0
PO143056,40,8,25
PO143056,40,8,25
PO143058,5.5,25,65
PO143058,11,10,0
PO143058,7.6,20,0
PO143058,9.5,50,0
PO143058,47,10,0
PO143058,5.5,25,65
PO143058,11,10,0
PO143058,7.6,20,0
PO143058,9.5,50,0
PO143058,47,10,0
PO143059,15,5,6
PO143059,15,5,6
PO143060,7,5,8
PO143060,7,5,8
PO143061,460,5,0
PO143061,510,5,0
PO143061,460,5,0
PO143061,510,5,0
PO143062,9,25,19
PO143062,9,25,19
PO143064,13.3,20,8.55
PO143064,13.3,20,8.55
PO143065,13,5,9
PO143065,5.5,5,0
PO143065,5,25,0
PO143065,13,5,0
PO143065,5.5,5,0
PO143065,5,25,0
PO143065,13,5,9
PO143065,5.5,5,0
PO143065,5,25,0
PO143065,13,5,0
PO143065,5.5,5,0
PO143065,5,25,0
PO143066,34,3,8
PO143066,34,3,8
PO143068,15.5,35,0
PO143068,4.5,15,0
PO143068,15.5,35,0
PO143068,4.5,15,0
PO143069,9.8,1,6
PO143069,9.8,1,6
PO143071,90,5,16
PO143071,90,5,16
PO143073,7,5,7
PO143073,7,5,7
PO143074,36,3,9
PO143074,36,3,9
PO143076,15.5,20,0
PO143076,15.5,20,0
PO143077,10.5,25,12
PO143077,10.5,25,12
PO143078,67,12,11
PO143078,67,7,0
PO143078,67,12,11
PO143078,67,7,0
PO143080,4,5,6
PO143080,4,5,0
PO143080,4,5,6
PO143080,4,5,0
PO143083,74,5,10
PO143083,30,5,0
PO143083,74,5,10
PO143083,30,5,0
PO143085,5,25,30
PO143085,5,10,0
PO143085,5,10,0
PO143085,5,25,30
PO143085,5,10,0
PO143085,5,10,0
PO143086,11.5,10,10
PO143086,11.2,10,0
PO143086,11.5,10,10
PO143086,11.2,10,0
PO143087,24,3,6
PO143087,24,3,6
PO143088,3,15,8
PO143088,3,10,0
PO143088,3,15,8
PO143088,3,10,0
PO143089,22,10,12
PO143089,22,10,12
PO143091,42,5,10
PO143091,42,5,10
PO143092,55,15,0
PO143092,55,15,0
PO143093,13,15,25
PO143093,13,15,25
PO143094,20,15,8
PO143094,20,15,8
PO143095,6,15,8
PO143095,6,15,8
PO143096,6.2,10,0
PO143096,6.2,10,0
PO143097,25,10,10
PO143097,25,10,10
PO143098,2,1,6
PO143098,2,1,6
PO143099,29,10,20
PO143099,18.3,15,0
PO143099,48,10,0
PO143099,29,10,20
PO143099,18.3,15,0
PO143099,48,10,0
PO143100,115,3,0
PO143100,115,3,0
PO143101,13,25,0
PO143101,240,10,0
PO143101,18,5,0
PO143101,70,10,0
PO143101,13,25,0
PO143101,240,10,0
PO143101,18,5,0
PO143101,70,10,0
PO143103,4.3,20,8
PO143103,31,5,0
PO143103,4.3,20,8
PO143103,31,5,0
PO143104,1.65,5,7
PO143104,1.65,5,0
PO143104,7.2,5,0
PO143104,1.65,5,7
PO143104,1.65,5,0
PO143104,7.2,5,0
PO143106,65,10,8
PO143106,65,10,8
PO143107,4.5,1,10
PO143107,4.5,1,10
PO143109,55,10,8
PO143109,55,10,8
PO143110,135,5,0
PO143110,135,5,0
PO143112,160,3,12
PO143112,110,3,0
PO143112,110,3,0
PO143112,150,3,0
PO143112,160,3,12
PO143112,110,3,0
PO143112,110,3,0
PO143112,150,3,0
PO143113,17.28,5,10
PO143113,17.28,5,10
PO143114,38,15,18.5
PO143114,28,5,0
PO143114,42,5,0
PO143114,38,15,18.5
PO143114,28,5,0
PO143114,42,5,0
PO143115,55,5,11
PO143115,55,5,11
PO143116,14,20,15
PO143116,14,20,15
PO143117,18,3,12
PO143117,17,5,0
PO143117,18,3,12
PO143117,17,5,0
PO143118,23,5,10
PO143118,6,30,0
PO143118,6,10,0
PO143118,23,5,10
PO143118,6,30,0
PO143118,6,10,0
PO143119,38,5,43
PO143119,27,10,0
PO143119,11.8,45,0
PO143119,4.1,5,0
PO143119,38,5,43
PO143119,27,10,0
PO143119,11.8,45,0
PO143119,4.1,5,0
PO143121,38,5,16
PO143121,1.7,10,0
PO143121,38,5,16
PO143121,1.7,10,0
PO143122,32,3,8
PO143122,32,3,8
PO143123,5,10,0
PO143123,5,10,0
PO143123,5,5,0
PO143123,5,20,0
PO143123,5,20,0
PO143123,5,20,0
PO143123,5,25,0
PO143123,5,5,0
PO143123,5,5,0
PO143123,5,5,0
PO143123,5,5,0
PO143123,5,15,0
PO143123,5,5,0
PO143123,5,10,0
PO143123,5,10,0
PO143123,5,5,0
PO143123,5,20,0
PO143123,5,20,0
PO143123,5,20,0
PO143123,5,25,0
PO143123,5,5,0
PO143123,5,5,0
PO143123,5,5,0
PO143123,5,5,0
PO143123,5,15,0
PO143123,5,5,0
PO143124,15,300,0
PO143124,15,700,0
PO143124,15,300,0
PO143124,15,700,0
PO143125,4,10,10
PO143125,4,10,0
PO143125,4,10,10
PO143125,4,10,0
PO143127,2.7,15,8.5
PO143127,4,15,0
PO143127,4,10,0
PO143127,2.7,15,8.5
PO143127,4,15,0
PO143127,4,10,0
PO143129,9.8,20,16
PO143129,9.8,20,16
PO143130,16,5,8
PO143130,16,5,8
PO143131,20,15,10
PO143131,19.7,20,0
PO143131,20,15,10
PO143131,19.7,20,0
PO143132,10,15,12
PO143132,10,15,12
PO143133,66.5,60,0
PO143133,66.5,60,0
PO143134,4.2,1,7
PO143134,4.2,1,7
PO143135,20,1450,0
PO143135,20,1450,0
PO143136,10.5,40,0
PO143136,10.5,40,0
PO143138,38,15,31
PO143138,38,15,31
PO143139,4,10,6
PO143139,4,10,6
PO143140,65,10,0
PO143140,64.9,5,0
PO143140,65,10,0
PO143140,64.9,5,0
PO143141,6,35,11
PO143141,6,35,11
PO143142,48,5,30
PO143142,48,15,0
PO143142,48,5,30
PO143142,48,15,0
PO143143,35,15,13
PO143143,35,15,13
PO143144,11,5,8
PO143144,11,5,8
PO143145,14,10,12
PO143145,14,12,0
PO143145,22,5,0
PO143145,14,10,12
PO143145,14,12,0
PO143145,22,5,0
PO143146,8,150,50
PO143146,2.8,110,0
PO143146,4,60,0
PO143146,0.8,15,0
PO143146,3.5,5,0
PO143146,2.3,5,0
PO143146,8,150,50
PO143146,2.8,110,0
PO143146,4,60,0
PO143146,0.8,15,0
PO143146,3.5,5,0
PO143146,2.3,5,0
PO143147,4.5,100,6
PO143147,4.5,100,6
PO143148,5.9,5,0
PO143148,5.9,10,0
PO143148,5.9,5,0
PO143148,5.9,10,0
PO143149,24.5,15,22.5
PO143149,24.5,15,22.5
PO143150,8.5,30,0
PO143150,16,50,0
PO143150,23,30,0
PO143150,8.5,30,0
PO143150,16,50,0
PO143150,23,30,0
PO143152,16,15,10
PO143152,10,10,0
PO143152,16,15,10
PO143152,10,10,0
PO143153,8,20,34
PO143153,8,20,34
PO143154,28,20,20
PO143154,28,20,20
PO143155,32,5,30
PO143155,9.5,10,0
PO143155,16.5,5,0
PO143155,35,5,0
PO143155,32,5,30
PO143155,9.5,10,0
PO143155,16.5,5,0
PO143155,35,5,0
PO143156,125,3,48
PO143156,140,3,0
PO143156,220,5,0
PO143156,85,12,0
PO143156,150,3,0
PO143156,25,10,0
PO143156,100,15,0
PO143156,125,3,48
PO143156,140,3,0
PO143156,220,5,0
PO143156,85,12,0
PO143156,150,3,0
PO143156,25,10,0
PO143156,100,15,0
PO143158,9,20,10
PO143158,9,20,0
PO143158,9,20,10
PO143158,9,20,0
PO143159,44,3,8
PO143159,44,3,8
PO143160,23,20,10
PO143160,19,10,0
PO143160,23,20,10
PO143160,19,10,0
PO143161,46,10,9
PO143161,46,10,9
PO143162,62,10,15
PO143162,62,10,15
PO143163,69,1,8
PO143163,69,1,8
PO143164,15,3,8
PO143164,15,3,8
PO143166,15,5,8
PO143166,15,5,8
PO143167,2.5,25,10
PO143167,3.5,5,0
PO143167,2.5,25,10
PO143167,3.5,5,0
PO143168,14,10,7
PO143168,14,5,0
PO143168,14,5,0
PO143168,14,10,7
PO143168,14,5,0
PO143168,14,5,0
PO143169,8,10,10
PO143169,8,10,10
PO143170,3,20,12
PO143170,3,20,12
PO143171,17.5,10,10
PO143171,17.5,10,10
PO143173,35,5,20
PO143173,10,5,0
PO143173,35,5,20
PO143173,10,5,0
PO143174,21,3,7
PO143174,21,3,7
PO143175,14.9,20,35
PO143175,3.69,20,0
PO143175,14.5,30,0
PO143175,2.45,20,0
PO143175,14.9,20,35
PO143175,3.69,20,0
PO143175,14.5,30,0
PO143175,2.45,20,0
PO143176,7.8,15,16
PO143176,16.5,5,0
PO143176,16.5,5,0
PO143176,7.8,15,16
PO143176,16.5,5,0
PO143176,16.5,5,0
PO143176,7.8,15,0
PO143176,16.5,5,0
PO143176,16.5,5,0
PO143178,5.8,15,12
PO143178,8.8,10,0
PO143178,22,5,0
PO143178,4,10,0
PO143178,5.8,15,12
PO143178,8.8,10,0
PO143178,22,5,0
PO143178,4,10,0
PO143179,22,2,8
PO143179,4,10,0
PO143179,22,2,8
PO143179,4,10,0
PO143181,16.5,2,10
PO143181,7,20,0
PO143181,16.5,2,0
PO143181,7,20,0
PO143181,16.5,2,10
PO143181,7,20,0
PO143181,16.5,2,0
PO143181,7,20,0
PO143182,10,5,12
PO143182,10,5,12
PO143183,2,10,8
PO143183,4,30,0
PO143183,4,5,0
PO143183,2,10,8
PO143183,4,30,0
PO143183,4,5,0
PO143184,20,10,10
PO143184,9.5,15,0
PO143184,20,10,10
PO143184,9.5,15,0
PO143185,2.4,10,10
PO143185,2.4,10,10
PO143186,38,5,45
PO143186,9,5,0
PO143186,70,5,0
PO143186,34,5,0
PO143186,56,5,0
PO143186,19,5,0
PO143186,98,5,0
PO143186,25,5,0
PO143186,60,5,0
PO143186,75,5,0
PO143186,38,5,45
PO143186,9,5,0
PO143186,70,5,0
PO143186,34,5,0
PO143186,56,5,0
PO143186,19,5,0
PO143186,98,5,0
PO143186,25,5,0
PO143186,60,5,0
PO143186,75,5,0
PO143187,21,5,14
PO143187,21,5,14
PO143188,3.8,20,7
PO143188,3.8,20,7
PO143189,6.2,5,7
PO143189,6.2,5,0
PO143189,6.2,5,7
PO143189,6.2,5,0
PO143190,41,5,10
PO143190,8,5,0
PO143190,41,5,10
PO143190,8,5,0
PO143191,25,50,21
PO143191,8,20,0
PO143191,25,50,21
PO143191,8,20,0
PO143193,7,5,7
PO143193,7,5,7
PO143194,150,25,0
PO143194,150,25,0
PO143195,14.5,5,7
PO143195,14.5,5,7
PO143196,7.5,15,19
PO143196,7.5,15,19
PO143197,7.5,5,12
PO143197,9,5,0
PO143197,7.5,5,12
PO143197,9,5,0
PO143198,5,10,7
PO143198,5,10,7
PO143199,60,3,9
PO143199,78,3,0
PO143199,60,3,9
PO143199,78,3,0
PO143200,1.1,50,7
PO143200,1.1,50,7
PO143202,7,15,0
PO143202,7,20,0
PO143202,7,10,0
PO143202,57,5,0
PO143202,110,12,0
PO143202,95,3,0
PO143202,98,5,0
PO143202,7,15,0
PO143202,7,20,0
PO143202,7,10,0
PO143202,57,5,0
PO143202,110,12,0
PO143202,95,3,0
PO143202,98,5,0
PO143207,5,10,5
PO143207,5,10,0
PO143207,5,10,5
PO143207,5,10,0
PO143209,24,20,12
PO143209,24,20,12
PO143212,40,15,12
PO143212,40,15,12
PO143213,9,20,15
PO143213,9,20,15
PO143217,40,30,31
PO143217,25,5,0
PO143217,40,30,31
PO143217,25,5,0
PO143218,6.3,10,11.5
PO143218,6.3,10,11.5
PO143219,9.9,20,0
PO143219,9.9,20,0
PO143219,9.9,20,0
PO143220,1,50,3
PO143220,1,50,3
PO143221,5.7,20,9
PO143221,5.7,10,0
PO143221,5.7,20,9
PO143221,5.7,10,0
PO143224,25,10,0
PO143224,25,10,0
PO143225,70,10,13
PO143225,70,10,13
PO143226,8,30,30
PO143226,8,30,30
PO143228,7,20,0
PO143228,7,20,0
PO143231,16,5,12
PO143231,16,5,12
PO143235,5.4,5,7
PO143235,5.4,5,7
PO143236,13.3,5,10
PO143236,13.3,5,0
PO143236,13.3,5,10
PO143236,13.3,5,0
PO143237,5,25,20
PO143237,5,25,0
PO143237,5,25,20
PO143237,5,25,0
PO143238,15.5,10,20
PO143238,15.5,10,20
PO143239,13,10,8
PO143239,13,10,8
PO143240,89,10,10
PO143240,89,10,10
PO143241,76,10,10
PO143241,76,10,10
PO143242,8.5,10,16
PO143242,8.5,10,16
PO143243,30,3,13
PO143243,30,3,0
PO143243,30,3,13
PO143243,30,3,0
PO143244,21,10,25
PO143244,21,10,25
PO143245,25,5,12
PO143245,25,5,12
PO143246,22.5,10,30
PO143246,22.5,10,0
PO143246,22.5,10,30
PO143246,22.5,10,0
PO143247,1.9,10,0.5
PO143247,1.9,10,0.5
PO143247,1.9,10,0
PO143248,4,15,13
PO143248,4,15,13
PO143250,9,20,8
PO143250,9,20,8
PO143252,49,10,19
PO143252,49,10,19
PO143253,4,10,7.6
PO143253,4,10,7.6
PO143254,95,10,36
PO143254,95,10,36
PO143256,6.5,5,6
PO143256,6.5,5,6
PO143257,15,10,10
PO143257,15,10,10
PO143258,80,5,10
PO143258,80,5,10
PO143259,19,10,28
PO143259,19,10,28
PO143260,49,5,46
PO143260,49,5,46
PO143261,2.5,10,8.9
PO143261,2.5,10,8.9
PO143262,2.8,12,8
PO143262,2.8,12,0
PO143262,2.8,12,8
PO143262,2.8,12,0
PO143263,0.7,50,8
PO143263,0.7,50,8
PO143264,14,25,0
PO143264,17,15,0
PO143264,17,15,0
PO143264,14,25,0
PO143264,17,15,0
PO143264,17,15,0
PO143266,33,10,12
PO143266,33,10,12
PO143267,21.5,24,35
PO143267,21.5,24,35
PO143269,8,5,8
PO143269,8,5,8
PO143270,5.2,10,6
PO143270,5.2,10,6
PO143271,3,10,10
PO143271,3,10,10
PO143272,36,72,0
PO143272,36,72,0
PO143273,14.4,15,10
PO143273,14.4,15,10
PO143274,2,20,10
PO143274,2,20,10
PO143275,170,5,0
PO143275,170,5,0
PO143276,108,2,15
PO143276,10,5,0
PO143276,108,2,15
PO143276,10,5,0
PO143278,129,3,0
PO143278,78,3,0
PO143278,129,3,0
PO143278,78,3,0
PO143279,5,5,6.25
PO143279,6,5,0
PO143279,5,5,6.25
PO143279,6,5,0
PO143280,11,5,7
PO143280,13,5,0
PO143280,11,5,7
PO143280,13,5,0
PO143281,3.8,5,8
PO143281,3.8,5,8
PO143282,2,12,8
PO143282,15,5,0
PO143282,2,12,8
PO143282,15,5,0
PO143283,2.2,5,8
PO143283,2.2,5,0
PO143283,2.2,20,0
PO143283,2.2,10,0
PO143283,2.2,5,0
PO143283,11,5,0
PO143283,2.2,5,8
PO143283,2.2,5,0
PO143283,2.2,20,0
PO143283,2.2,10,0
PO143283,2.2,5,0
PO143283,11,5,0
PO143284,71,20,26
PO143284,71,20,26
PO143285,30,10,15
PO143285,22,10,0
PO143285,30,10,15
PO143285,22,10,0
PO143286,2.7,10,7.82
PO143286,2.5,5,0
PO143286,2.7,10,7.82
PO143286,2.5,5,0
PO143287,35,5,18
PO143287,20,5,0
PO143287,35,5,18
PO143287,20,5,0
PO143288,4.5,10,6
PO143288,4.5,10,6
PO143289,11.8,5,8
PO143289,11.8,5,8
PO143292,7,200,0
PO143292,7,400,0
PO143292,7,200,0
PO143292,7,200,0
PO143292,7,400,0
PO143292,7,200,0
PO143293,7,5,7.5
PO143293,7,5,0
PO143293,7,10,0
PO143293,6,5,0
PO143293,7,5,0
PO143293,7,5,0
PO143293,7,10,0
PO143293,6,5,0
PO143293,7,5,7.5
PO143293,7,5,0
PO143293,7,10,0
PO143293,6,5,0
PO143293,7,5,0
PO143293,7,5,0
PO143293,7,10,0
PO143293,6,5,0
PO143294,14.2,10,14
PO143294,14.2,10,14
PO143296,25,5,11
PO143296,5.5,5,0
PO143296,25,5,11
PO143296,5.5,5,0
PO143297,8.6,10,9
PO143297,8.6,10,9
PO143299,6,25,10.5
PO143299,6,35,0
PO143299,6,25,10.5
PO143299,6,35,0
PO143301,5,90,0
PO143301,5,80,0
PO143301,5,60,0
PO143301,5,90,0
PO143301,5,80,0
PO143301,5,60,0
PO143302,33,10,0
PO143302,33,10,0
PO143303,10,25,25
PO143303,10,10,0
PO143303,10,25,25
PO143303,10,10,0
PO143305,60,3,10
PO143305,13,5,0
PO143305,60,3,10
PO143305,13,5,0
PO143306,14,15,45
PO143306,12.5,10,0
PO143306,14,15,45
PO143306,12.5,10,0
PO143307,12.5,10,20
PO143307,12.5,10,20
PO143308,46,3,9.5
PO143308,50,3,0
PO143308,18.5,5,0
PO143308,7,3,0
PO143308,46,3,9.5
PO143308,50,3,0
PO143308,18.5,5,0
PO143308,7,3,0
PO143309,18.5,10,43
PO143309,24,20,0
PO143309,18.5,10,43
PO143309,24,20,0
PO143310,60,5,12
PO143310,60,5,12
PO143311,95,5,16
PO143311,90,5,0
PO143311,60,5,0
PO143311,95,5,16
PO143311,90,5,0
PO143311,60,5,0
PO143313,60,25,0
PO143313,60,25,0
PO143314,18,10,12
PO143314,18,10,12
PO143315,15.5,5,8
PO143315,15.5,5,8
PO143316,39.9,10,0
PO143316,39.9,10,0
PO143318,53,20,0
PO143318,53,20,0
PO143319,32,5,10
PO143319,30,5,0
PO143319,30,5,0
PO143319,30,5,0
PO143319,32,5,10
PO143319,30,5,0
PO143319,30,5,0
PO143319,30,5,0
PO143320,35,15,38
PO143320,35,15,38
PO143321,1.8,20,8
PO143321,1.8,20,8
PO143322,210,5,15
PO143322,210,5,15
PO143323,2.9,1,6
PO143323,2.9,1,6
PO143324,25,3,8
PO143324,25,3,8
PO143325,17.5,20,0
PO143325,17.5,20,0
PO143327,78,40,0
PO143327,78,40,0
PO143328,210,1,8
PO143328,210,1,8
PO143329,9,20,14
PO143329,9,20,14
PO143331,8.8,10,30
PO143331,12,10,0
PO143331,14,10,0
PO143331,8.8,10,30
PO143331,12,10,0
PO143331,14,10,0
PO143332,7,10,15
PO143332,16,5,0
PO143332,7,10,15
PO143332,16,5,0
PO143332,7,10,0
PO143332,16,5,0
PO143333,6,10,8
PO143333,6,10,8
PO143334,25,10,10
PO143334,25,10,0
PO143334,25,10,10
PO143334,25,10,0
PO143336,14,15,10
PO143336,14,15,10
PO143338,6,10,10
PO143338,6,10,10
PO143339,1.88,120,30
PO143339,1.88,120,30
PO143340,20,5,10
PO143340,20,5,10
PO143341,19,10,8
PO143341,19,10,8
PO143342,2.46,10,8
PO143342,2.46,10,8
PO143343,12,10,7
PO143343,12,10,7
PO143344,15,3,8
PO143344,7,3,0
PO143344,15,3,8
PO143344,7,3,0
PO143345,9,10,13
PO143345,8,10,0
PO143345,8,10,0
PO143345,9,10,13
PO143345,8,10,0
PO143345,8,10,0
PO143346,20,5,0
PO143346,20,5,0
PO143348,6.3,20,10
PO143348,6.3,20,10
PO143349,5.5,15,12
PO143349,5.5,15,12
PO143350,75,3,20
PO143350,28,5,0
PO143350,16,5,0
PO143350,62,5,0
PO143350,50,5,0
PO143350,75,3,20
PO143350,28,5,0
PO143350,16,5,0
PO143350,62,5,0
PO143350,50,5,0
PO143352,31.8,2,16
PO143352,31.8,8,0
PO143352,31.8,2,16
PO143352,31.8,8,0
PO143353,30,8,10
PO143353,30,8,10
PO143354,40,3,8
PO143354,40,3,8
PO143355,4.5,5,3
PO143355,4.8,10,0
PO143355,4.5,5,3
PO143355,4.8,10,0
PO143356,6.75,10,10
PO143356,6.75,10,10
PO143357,19,5,30
PO143357,23,10,0
PO143357,18,10,0
PO143357,19,5,30
PO143357,23,10,0
PO143357,18,10,0
PO143358,15,1,10
PO143358,15,1,10
PO143359,11,10,0
PO143359,10,10,0
PO143359,14,10,0
PO143359,11,10,0
PO143359,10,10,0
PO143359,14,10,0
PO143361,5,1,8
PO143361,5,1,8
PO143362,7.5,5,6
PO143362,7.5,5,0
PO143362,7.5,5,6
PO143362,7.5,5,0
PO143364,5.5,10,5
PO143364,5.5,10,5
PO143365,2.5,40,8
PO143365,8,5,0
PO143365,2.5,40,8
PO143365,8,5,0
PO143367,9,5,10
PO143367,60,5,0
PO143367,60,6,0
PO143367,60,5,0
PO143367,22,5,0
PO143367,19,5,0
PO143367,26,5,0
PO143367,9,5,10
PO143367,60,5,0
PO143367,60,6,0
PO143367,60,5,0
PO143367,22,5,0
PO143367,19,5,0
PO143367,26,5,0
PO143368,35,5,15
PO143368,35,5,15
PO143369,15,10,0
PO143369,30,5,0
PO143369,50,5,0
PO143369,15,10,0
PO143369,30,5,0
PO143369,50,5,0
PO143370,25,6,12
PO143370,25,6,12
PO143371,9,5,13
PO143371,11,5,0
PO143371,13,5,0
PO143371,25,5,0
PO143371,9,5,13
PO143371,11,5,0
PO143371,13,5,0
PO143371,25,5,0
PO143374,5.2,40,27
PO143374,5.2,40,27
PO143375,4.3,20,14
PO143375,4.3,20,14
PO143376,37,5,8
PO143376,37,5,8
PO143379,23,1,0
PO143379,23,1,0
PO143381,30,5,10
PO143381,380,5,0
PO143381,30,5,10
PO143381,380,5,0
PO143382,50,1,8
PO143382,50,1,8
PO143383,9,5,19
PO143383,6.2,5,0
PO143383,4,5,0
PO143383,9,5,19
PO143383,6.2,5,0
PO143383,4,5,0
PO143384,18,45,34
PO143384,10.7,30,0
PO143384,18,45,34
PO143384,10.7,30,0
PO143385,2,5,6.8
PO143385,2,5,0
PO143385,2,5,6.8
PO143385,2,5,0
PO143386,9.6,10,15
PO143386,16.3,5,0
PO143386,17,5,0
PO143386,70,20,0
PO143386,9.6,10,15
PO143386,16.3,5,0
PO143386,17,5,0
PO143386,70,20,0
PO143387,3.4,10,0
PO143387,3.4,10,0
PO143388,17.59,6,6
PO143388,17.59,6,6
PO143389,29,5,24.4
PO143389,27,5,0
PO143389,27,5,0
PO143389,17,5,0
PO143389,29,5,24.4
PO143389,27,5,0
PO143389,27,5,0
PO143389,17,5,0
PO143391,13,100,0
PO143391,13,100,0
PO143392,17,15,35
PO143392,17,15,35
PO143393,11.5,2,31.75
PO143393,17.25,2,0
PO143393,16.5,3,0
PO143393,16.25,7,0
PO143393,11.5,2,31.75
PO143393,17.25,2,0
PO143393,16.5,3,0
PO143393,16.25,7,0
PO143394,10,90,0
PO143394,10,90,0
PO143395,20.5,100,40
PO143395,20.5,100,40
PO143396,22,20,0
PO143396,19.5,10,0
PO143396,20,15,0
PO143396,6.4,200,0
PO143396,22,20,0
PO143396,19.5,10,0
PO143396,20,15,0
PO143396,6.4,200,0
PO143397,100,2,0
PO143397,100,2,0
PO143398,22,10,0
PO143398,22,10,0
PO143400,13.5,45,0
PO143400,13.5,40,0
PO143400,13.5,20,0
PO143400,13.5,45,0
PO143400,13.5,40,0
PO143400,13.5,20,0
PO143400,13.5,45,0
PO143400,13.5,40,0
PO143400,13.5,20,0
PO143400,13.5,45,0
PO143400,13.5,40,0
PO143400,13.5,20,0
PO143401,18,5,8
PO143401,18,5,8
PO143402,21,10,4.8
PO143402,21,10,4.8
PO143404,20,6,10
PO143404,20,6,10
PO143409,14,15,18
PO143409,14,15,18
PO143410,8,10,10
PO143410,8,10,10
PO143411,7.5,20,60
PO143411,10,20,0
PO143411,7.5,20,60
PO143411,10,20,0
PO143412,1.5,20,12
PO143412,1.5,20,12
PO143415,10.5,5,6
PO143415,10.5,5,0
PO143415,10.5,5,6
PO143415,10.5,5,0
PO143417,176,5,0
PO143417,176,5,0
PO143418,11,10,8
PO143418,11,10,8
PO143419,3.5,10,6
PO143419,3.5,10,6
PO143421,18,1,8
PO143421,18,1,8
PO143423,1.1,10,6.88
PO143423,1.1,10,6.88
PO143424,40,10,20
PO143424,40,10,20
PO143425,14,3,0
PO143425,14,3,0
PO143425,14,3,0
PO143425,14,3,0
PO143426,89,5,7
PO143426,89,5,7
PO143427,28.9,10,6.44
PO143427,28.9,10,6.44
PO143428,72,5,40
PO143428,10,10,0
PO143428,72,5,40
PO143428,10,10,0
PO143429,15,5,12
PO143429,15,5,12
PO143431,1150,3,0
PO143431,1150,3,0
PO143433,210,10,18
PO143433,227,2,0
PO143433,210,10,18
PO143433,227,2,0
PO143434,35,5,8
PO143434,36,5,0
PO143434,35,5,8
PO143434,36,5,0
PO143435,135,4,0
PO143435,135,4,0
PO143435,135,4,0
PO143436,7.8,5,10
PO143436,7.8,5,10
PO143437,4,10,6.92
PO143437,4,10,6.92
PO143438,7.5,15,7.5
PO143438,7.5,15,7.5
PO143441,33,5,15
PO143441,33,5,15
PO143443,200,5,0
PO143443,200,5,0
PO143444,25,5,8
PO143444,8,5,0
PO143444,25,5,8
PO143444,8,5,0
PO143446,3,10,6
PO143446,3,10,6
PO143447,6.7,50,43
PO143447,6.7,50,43
PO143448,16,10,10
PO143448,16,10,10
PO143452,6.5,10,11
PO143452,28,5,0
PO143452,6.5,10,11
PO143452,28,5,0
PO143453,2.5,5,8
PO143453,2.5,5,8
PO143454,13,5,10
PO143454,13,5,10
PO143455,7.7,20,10
PO143455,7.7,20,10
PO143456,23.98,20,11
PO143456,23.98,20,11
PO143457,59,30,25
PO143457,59,30,25
PO143458,4,30,8
PO143458,4,30,8
PO143459,22,5,8
PO143459,22,5,8
PO143460,34,10,0
PO143460,35,5,0
PO143460,34,10,0
PO143460,35,5,0
PO143461,5.22,5,11
PO143461,5.22,5,11
PO143462,1.9,100,25
PO143462,1.9,100,25
PO143463,18.4,20,9
PO143463,18.4,20,9
PO143465,2.5,15,7.94
PO143465,2.5,15,7.94
PO143466,19,30,15
PO143466,22,10,0
PO143466,19,30,15
PO143466,22,10,0
PO143467,13,1,8
PO143467,13,1,8
PO143468,2.4,5,4.88
PO143468,2.4,5,4.88
PO143469,50,10,0
PO143469,50,10,0
PO143470,300,2,0
PO143470,300,2,0
PO143471,8,30,30
PO143471,8,10,0
