采购单号,采购单价,采购数量,运费
PO040317,3.9,10,0
PO040317,5.8,10,0
PO040317,27,5,0
PO040317,3.9,10,0
PO040318,55,5,8
PO040318,52,1,0
PO040318,36,4,0
PO040318,55,3,0
PO040320,24.5,10,48
PO040320,22,20,0
PO040320,15,1,0
PO040320,24.9,5,0
PO040320,49,5,0
PO040321,14.5,40,15
PO040322,2.1,100,10
PO040323,323,3,0
PO040323,20,2,0
PO040328,31,3,10
PO040328,31,10,0
PO040329,10,5,10
PO040329,5,50,0
PO040329,5,80,0
PO040332,100,6,30
PO040333,12.8,5,0
PO040333,22,5,0
PO040334,13,30,11
PO040335,26,15,44
PO040335,26,15,0
PO040337,4.7,10,7
PO040338,13.5,20,12
PO040339,11,10,10
PO040340,9,15,0
PO040340,13,5,0
PO040340,13,6,0
PO040341,11,5,8
PO040343,37,3,8
PO040344,45,3,8
PO040345,3.7,10,8
PO040347,32,2,8
PO040348,13,3,9
PO040348,8.5,16,0
PO040348,14,4,0
PO040348,11,13,0
PO040349,4,5,7.8
PO040350,9.6,10,14
PO040351,8.7,10,8
PO040352,37,50,0
PO040353,65,5,0
PO040353,645,3,0
PO040353,50,10,0
PO040354,8,10,7
PO040355,18,3,9
PO040356,10,10,18
PO040356,38,10,0
PO040356,23,20,0
PO040356,19,10,0
PO040356,25,10,0
PO040357,6.7,15,10
PO040359,99,5,25
PO040360,4.5,3,6
PO040360,6.5,3,0
PO040362,12,5,8
PO040363,15,20,14
PO040363,15,40,0
PO040364,223,3,0
PO040364,5.5,10,0
PO040364,8.5,10,0
PO040364,223,3,0
PO040364,5.5,10,0
PO040364,8.5,10,0
PO040365,6.3,10,9
PO040365,8.8,10,0
PO040367,32,2,10
PO040368,21,20,59
PO040369,78.4,7,18
PO040371,13,5,13
PO040372,0.9,10,6
PO040374,110,1,0
PO040374,80,15,0
PO040375,9,20,7
PO040376,69,1,6
PO040377,2.5,5,9.75
PO040379,4.8,5,11
PO040379,18,7,0
PO040379,2.5,4,0
PO040379,4.1,1,0
PO040380,22.5,12,20
PO040382,18,4,6
PO040383,24,8,35
PO040384,11,20,14.5
PO040386,181,2,23
PO040387,95,24,40
PO040387,80,8,0
PO040388,10.5,10,11
PO040388,5.65,10,0
PO040390,35,15,8
PO040390,15,10,0
PO040393,21.5,111,0
PO040394,8,10,10
PO040396,43,11,10
PO040397,3.5,8,10.4
PO040398,2,10,8
PO040398,9,2,0
PO040399,7,3,9.5
PO040400,4,4,0
PO040400,22,2,0
PO040402,65,1,12
PO040402,21,1,0
PO040402,0.62,180,0
PO040402,65,1,0
PO040402,21,1,0
PO040402,0.62,180,0
PO040404,380,3,0
PO040407,6,54,35
PO040408,12,5,8
PO040409,16,8,10
PO040409,10,4,0
PO040411,9,15,18
PO040412,17,5,8
PO040413,10,2,10
PO040414,33,2,6
PO040415,2,35,0
PO040416,17.59,4,6.04
PO040417,175,3,10
PO040418,35,5,9
PO040419,11,5,25
PO040419,7.5,85,0
PO040420,7.5,10,12
PO040424,28,18,26
PO040425,11.3,10,5
PO040426,5.3,40,0
PO040427,4.8,65,23
PO040428,20,5,0
PO040429,70,5,0
PO040429,380,2,0
PO040430,5,10,18
PO040430,10,20,0
PO040430,0.8,50,0
PO040430,2.4,50,0
PO040431,15.5,5,7
PO040432,17,2,10
PO040433,28,3,10
PO040434,7.9,10,7
PO040434,6.6,10,0
PO040434,7.9,10,0
PO040434,7.5,10,0
PO040435,10,10,0
PO040435,6.5,3,0
PO040435,7.5,12,0
PO040435,5,1350,0
PO040435,13,20,0
PO040435,6,5,0
PO040435,8,3,0
PO040435,18,3,0
PO040435,8,3,0
PO040436,13.5,10,8
PO040437,67.9,5,0
PO040438,17,5,0
PO040439,47.5,5,7
PO040440,230,3,0
PO040440,430,3,0
PO040440,430,2,0
PO040441,62.5,5,0
PO040442,4.5,10,30
PO040442,16,5,0
PO040442,16,10,0
PO040442,14,10,0
PO040442,1,5,0
PO040442,1.5,65,0
PO040442,2.5,5,0
PO040442,2.2,5,0
PO040442,2.2,45,0
PO040442,4.5,10,0
PO040442,16,5,0
PO040442,16,10,0
PO040442,14,10,0
PO040442,1,5,0
PO040442,1.5,65,0
PO040442,2.5,5,0
PO040442,2.2,5,0
PO040442,2.2,45,0
PO040443,32.3,15,10
PO040443,2.6,10,0
PO040444,5.5,10,6
PO040445,37,10,0
PO040449,32,20,10
PO040450,7.5,10,9.2
PO040450,10.5,10,0
PO040451,18,10,9
PO040454,12.75,10,6
PO040454,12.75,10,0
PO040454,12.75,10,0
PO040455,10,15,0
PO040458,10,10,0
PO040459,2.88,10,7.2
PO040460,5.4,100,20
PO040461,5.8,10,10
PO040462,48,10,14
PO040464,17,5,13
PO040465,20,10,0
PO040467,6.8,10,8
PO040468,3,10,0
PO040470,3.8,100,8
PO040472,12.5,30,18.25
PO040474,8,15,30
PO040475,32,10,10
PO040476,72,5,10
PO040477,18,14,9
PO040478,30,5,10
PO040479,39,10,12.5
PO040481,15,5,0
PO040481,22,5,0
PO040482,6.5,1,97
PO040482,103,7,0
PO040482,45,4,0
PO040482,14,34,0
PO040482,10,3,0
PO040482,10,2,0
PO040482,16.5,54,0
PO040482,7,9,0
PO040482,5.5,8,0
PO040484,1.9,30,13.79
PO040485,8.5,10,8
PO040486,16,10,10
PO040487,11.5,25,8
PO040488,5.5,10,8
PO040489,4.5,15,10
PO040492,7,15,10.75
PO040492,4,10,0
PO040493,25,60,56
PO040495,5.8,10,11
PO040496,19,80,22
PO040497,5.5,70,25
PO040497,5.5,30,0
PO040500,28,80,45.5
PO040502,25,5,9
PO040503,75,10,0
PO040504,5.38,30,7
PO040505,118,5,20
PO040506,2.8,10,8
PO040506,5.8,10,0
PO040509,4.8,10,6
PO040511,90,10,15
PO040512,7.5,10,6
PO040513,140,30,15
PO040514,88,2,0
PO040516,17,8,8
PO040517,9,20,20
PO040518,306,3,0
PO040518,250,5,0
PO040518,240,15,0
PO040518,380,3,0
PO040519,14,20,90
PO040519,14.8,30,0
PO040520,16,10,10
PO040521,25,15,0
PO040522,8,8,0
PO040522,13.5,145,0
PO040522,25,3,0
PO040522,16,25,0
PO040522,5,20,0
PO040523,8.5,50,21
PO040524,19,10,7
PO040525,33,10,28
PO040527,2.8,10,10
PO040527,7.5,5,0
PO040528,2,10,6
PO040529,15,10,8
PO040530,15.7,30,30
PO040531,15.5,5,15
PO040531,15.5,15,0
PO040531,15.5,10,0
PO040531,10,10,0
PO040531,59,2,0
PO040531,12.5,10,0
PO040531,13,5,0
PO040531,32,1,0
PO040531,15.5,5,0
PO040531,15.5,15,0
PO040531,15.5,10,0
PO040531,10,10,0
PO040531,59,2,0
PO040531,12.5,10,0
PO040531,13,5,0
PO040531,32,1,0
PO040531,15.5,5,0
PO040531,15.5,15,0
PO040531,15.5,10,0
PO040531,10,10,0
PO040531,59,2,0
PO040531,12.5,10,0
PO040531,13,5,0
PO040531,32,1,0
PO040532,11,10,14
PO040533,9.8,5,9
PO040534,75,5,16
PO040535,15,5,15
PO040537,37,5,10
PO040540,10,20,10
PO040541,90,5,0
PO040543,7,15,10
PO040545,8,10,8
PO040545,17.5,5,0
PO040546,6,10,10
PO040546,18,10,0
PO040547,1.6,20,12
PO040552,7.1,10,7
PO040554,12,15,0
PO040554,12,5,0
PO040554,2.4,5,0
PO040554,4.2,10,0
PO040554,4.2,10,0
PO040554,4.2,5,0
PO040554,12,15,0
PO040554,12,5,0
PO040554,2.4,5,0
PO040554,4.2,10,0
PO040554,4.2,10,0
PO040554,4.2,5,0
PO040557,7.2,5,17
PO040557,18,5,0
PO040557,24.5,10,0
PO040558,3.5,10,7.65
PO040559,4.2,10,6
PO040560,14.98,15,22
PO040560,28.98,5,0
PO040565,3,50,25
PO040566,10.5,10,0.75
PO040569,2.5,5,8
PO040569,2.8,5,0
PO040570,18,20,18
PO040570,22,20,0
PO040571,9.8,30,10
PO040571,24.5,10,0
PO040571,16,15,0
PO040574,40,5,6
PO040575,43,5,6.9
PO040576,10,5,3.5
PO040577,10,10,8
PO040583,4.32,24,8
PO040585,17,10,0
PO040586,8.4,10,5
PO040587,6.8,10,9
PO040591,4,10,4.8
PO040593,45,10,14.5
PO040594,1.65,30,6
PO040595,19.3,5,15
PO040596,5.7,10,8
PO040597,14,5,6
PO040598,7,10,13.5
PO040600,44,5,10
PO040601,6.3,10,0
PO040601,6.5,10,0
PO040604,8,10,8
PO040605,80,10,12
PO040605,55,5,0
PO040606,107,5,18
PO040607,38.5,10,15
PO040609,3.6,60,12
PO040609,3.6,10,0
PO040609,3.9,5,0
PO040611,37.5,50,169
PO040612,2.3,20,5.54
PO040614,25,5,20
PO040614,30,3,0
PO040614,20,3,0
PO040614,16,5,0
PO040614,17,5,0
PO040615,7,5,10
PO040618,35,20,23
PO040619,18.5,3,9
PO040619,9.9,8,0
PO040619,9.9,5,0
PO040620,60,10,20
PO040622,0.7,11,9.48
PO040622,0.58,6,0
PO040627,18,3,8
PO040627,7,3,0
PO040627,25,8,0
PO040628,61,6,39
PO040628,63,8,0
PO040628,31,3,0
PO040628,31,3,0
PO040630,150,1,0
PO040630,170,2,0
PO040632,5,15,25
PO040632,5.8,10,0
PO040632,3.2,85,0
PO040632,5,15,0
PO040632,5.8,10,0
PO040632,3.2,85,0
PO040634,77,20,11
PO040635,6,10,12
PO040635,6,4,0
PO040635,12,8,0
PO040635,8.5,4,0
PO040635,9,2,0
PO040635,6,10,0
PO040635,6,4,0
PO040635,12,8,0
PO040635,8.5,4,0
PO040635,9,2,0
PO040636,10.5,10,0
PO040636,10.5,20,0
PO040637,13,10,8
PO040637,13,10,0
PO040638,4.5,30,11
PO040639,6,5,8
PO040641,8,10,0
PO040642,1.7,70,26
PO040643,3.2,10,4
PO040644,9.5,8,10
PO040645,8.5,50,0
PO040645,8.5,55,0
PO040645,8.5,15,0
PO040645,8.5,50,0
PO040645,8.5,55,0
PO040645,8.5,15,0
PO040646,3.5,20,10
PO040648,10,15,0.5
PO040649,18,5,10
PO040649,11.5,10,0
PO040651,1.1,10,10
PO040652,17.5,10,7
PO040653,3,5,8
PO040656,21,15,35
PO040657,15,10,8
PO040658,380,2,20
PO040659,30,500,0
PO040659,32,20,0
PO040660,10,10,8
PO040661,40,5,10
PO040662,37,5,8
PO040663,67,5,12
PO040663,5,10,0
PO040664,25,10,15
PO040664,7,10,0
PO040664,26,10,0
PO040665,169,3,8
PO040666,2270,2,0
PO040667,9.5,70,48
PO040667,7.4,15,0
PO040668,73,190,0
PO040668,39,180,0
PO040668,55,14,0
PO040669,1.7,30,9
PO040671,5.5,6,10
PO040672,68,5,14
PO040672,70,10,0
PO040673,5.5,10,6
PO040674,129,5,10
PO040674,8.6,10,0
PO040674,3.8,10,0
PO040674,16,10,0
PO040675,14,10,10
PO040676,19,20,0
PO040676,19,10,0
PO040676,12.3,20,0
PO040677,10,5,12
PO040678,6.5,10,3
PO040679,3,220,0
PO040680,25,10,20
PO040681,90,3,8
PO040682,18,20,10
PO040682,18,20,0
PO040683,14.5,20,12
PO040684,80,10,10
PO040684,90,3,0
PO040685,6,5,5
PO040687,13,10,0
PO040687,8,10,0
PO040688,47,3,9
PO040689,6.3,400,46
PO040690,770,3,0
PO040692,11,5,8
PO040693,1.8,50,8
PO040694,1.8,50,8
PO040696,10.2,50,9
PO040697,12,10,10
PO040698,8.5,30,5.45
PO040699,54,10,10
PO040700,5.19,60,16
PO040701,1.8,200,14
PO040702,37,5,10
PO040703,16,3,8
PO040703,80,2,0
PO040704,23.98,5,6
PO040705,48,3,7
PO040707,18,5,10
PO040708,13,3,7
PO040709,15,10,10
PO040709,7.7,5,0
PO040710,23.5,10,8.5
PO040711,7.5,5,7
PO040712,65,2,8
PO040713,31,10,21
PO040714,22.5,20,0
PO040716,17,4,8
PO040717,70,5,12
PO040717,27,10,0
PO040718,7.5,12,10
PO040719,38,5,15
PO040720,0.6,600,23
PO040723,240,10,19
PO040725,30,10,0
PO040726,150,2,6
PO040726,150,2,0
PO040727,0.55,200,11
PO040729,75,4,10
PO040731,12.5,20,4
PO040732,7.5,5,8
PO040733,30,10,0
PO040733,55,3,0
PO040733,30,5,0
PO040734,6.6,10,6
PO040735,1.6,100,24
PO040736,3.5,20,18
PO040736,5.5,145,0
PO040736,1.25,165,0
PO040736,1.25,140,0
PO040736,0.9,270,0
PO040737,28,7,15
PO040738,12.5,5,10
PO040738,12.5,5,0
PO040741,2.8,40,10
PO040743,45,2,10
PO040744,180,25,27
PO040746,82,8,8
PO040750,8.4,20,10
PO040755,15.5,15,8
PO040757,1.2,30,9
PO040760,7.2,10,16
PO040763,0.6,100,8
PO040767,39.6,5,14
PO040770,12,10,8
PO040772,3.5,10,9
PO040772,5.8,10,0
PO040773,30,10,8
PO040775,14,5,0
PO040775,14,5,0
PO040775,14,5,0
PO040777,43,5,11
PO040778,84,5,0
PO040781,30,10,8
PO040784,12.5,10,0
PO040784,12.5,5,14
PO040786,7,10,12
PO040789,255,20,0
PO040790,38,15,8
PO040793,54,10,9.5
PO040794,25,5,10
PO040795,14,10,0
PO040797,55,3,0
PO040799,0.9,50,8
PO040799,0.53,50,0
PO040800,18,20,10
PO040801,8.5,12,12
PO040801,11,3,0
PO040802,16,5,3
PO040803,27.6,5,12
PO040804,58,20,20
PO040805,1.1,10,8
PO040806,1.99,200,90
PO040806,11.5,10,0
PO040807,105,2,0
PO040811,8,10,8
PO040811,4,10,0
PO040812,3,30,16
PO040815,28,20,17
PO040818,5.8,5,10
PO040818,8.5,5,0
PO040820,5.8,10,7
PO040822,25,10,10
PO040822,20,10,0
PO040823,44,5,0
PO040823,23,5,0
PO040825,2.7,15,19.1
PO040826,47,3,10
PO040827,38,5,0
PO040827,38,5,0
PO040827,48,5,0
PO040827,48,5,0
PO040827,58,5,0
PO040829,12,10,6
PO040831,5.8,10,11
PO040832,6.5,10,19
PO040832,6.5,5,0
PO040832,6.5,10,0
PO040838,2.4,100,10
PO040840,18,15,0
PO040840,20,15,0
PO040841,3.7,20,8
PO040842,19.5,30,0
PO040843,8.5,20,6.3
PO040845,24,10,0
PO040846,36,3,30
PO040846,36,5,0
PO040846,36,3,0
PO040846,36,3,0
PO040846,42,8,0
PO040846,42,3,0
PO040846,42,3,0
PO040847,26,10,9
PO040848,24.5,20,20
PO040850,2.3,20,12
PO040851,19.2,15,30
PO040854,1.35,50,8
PO040854,1.65,30,0
PO040855,3.5,5,8
PO040855,3.5,5,0
PO040856,28.4,5,0
PO040858,26,20,17.5
PO040859,17.6,20,13
PO040860,8.1,10,10
PO040861,16.2,35,63.5
PO040861,16.2,15,0
PO040861,26.8,5,0
PO040861,6.8,10,0
PO040862,1.4,10,15
PO040862,1.2,10,0
PO040862,1,10,0
PO040862,1.3,10,0
PO040863,25,10,0
PO040864,48,5,10
PO040865,15,10,19.85
PO040866,352,8,0
PO040868,8.3,35,12
PO040869,4.5,20,16
PO040873,7.5,30,7
PO040875,10,10,10
PO040876,1.5,50,8
PO040878,50,2,8
PO040878,70,2,0
PO040880,5.95,20,0
PO040881,4.4,60,0
PO040882,58,5,8
PO040884,8.5,10,10
PO040887,60,20,0
PO040888,145,12,12
PO040889,6.5,5,0
PO040890,18.5,5,10
PO040891,24,20,10
PO040892,8,50,5
PO040894,122,5,0
PO040895,2.8,5,8
PO040895,2.8,5,0
PO040896,5.9,25,32
PO040897,13,10,13
PO040901,2,10,15
PO040902,1,20,8
PO040903,4.5,30,15
PO040903,4.5,30,0
PO040903,4.5,20,0
PO040903,4.5,20,0
PO040903,4.5,30,0
PO040903,4.5,30,0
PO040903,4.5,20,0
PO040903,4.5,20,0
PO040905,2.5,15,8
PO040905,2.5,20,0
PO040908,38,6,15
PO040909,160,50,50
PO040910,9.8,10,4
PO040911,40,10,0
PO040913,2,50,10
PO040915,34,320,0
PO040916,4.3,5,6
PO040917,6,10,9
PO040917,6,10,0
PO040917,6,10,0
PO040917,6,10,0
PO040918,13,15,20
PO040919,6.5,60,0
PO040920,15,10,10
PO040921,3,10,12
PO040943,15.8,15,37.16
PO040943,15.8,15,0
PO040944,17.5,2,10
PO040944,18,5,0
PO040945,5,30,15
PO040946,8,5,12
PO040946,5,10,0
PO040946,5,10,0
PO040946,5,5,0
PO040953,9,10,15
PO040953,9,10,0
PO040957,14.5,20,11
PO040962,4,15,8
PO040962,21,10,0
PO040963,13.8,10,17
PO040963,6.5,10,0
PO040964,4.5,10,0
PO040964,25,15,0
PO040964,105,2,0
PO040964,48,2,0
PO040965,40,10,28
PO040965,115,5,0
PO040965,9,5,0
PO040965,2.5,5,0
PO040965,58,20,0
PO040967,2.1,20,18
PO040967,2.1,20,0
PO040967,2.1,20,0
PO040967,2,10,0
PO040967,6.5,10,0
PO040967,10.5,10,0
PO040967,5.5,10,0
PO040968,7,10,10
PO040968,6.9,10,0
PO040968,3.5,10,0
PO040970,5.6,10,8
PO040970,5.6,10,0
PO040970,5.6,10,0
PO040971,32,5,9
PO040972,7.5,30,0
PO040975,1.1,350,20
PO040977,8.6,10,15
PO040979,0.81,40,1.52
PO040981,5,20,8
PO040982,21.9,10,16
PO040983,8.2,10,15
PO040984,16.5,5,6
PO040985,3.8,10,10
PO040986,4.4,65,10
PO040987,3,10,7
PO040987,3.6,10,0
PO040988,3.8,20,7
PO040990,2.55,20,0
PO040990,1.5,20,0
PO040991,12,7,14
PO040992,45,5,30
PO040994,20,5,0
PO040996,13,5,12
PO040997,7,1,15
PO040997,80,2,0
PO040999,223,5,30
PO040999,4.4,20,0
PO040999,78,5,0
PO040999,103,5,0
PO041000,17,5,5
PO041001,9.8,15,15
PO041001,8,10,0
PO041001,9.8,5,0
PO041003,29,30,64
PO041003,42,10,0
PO041004,83,30,45
PO041004,98,30,0
PO041005,13.5,30,20
PO041007,12.5,5,10
PO041007,12.5,5,0
PO041015,40,10,0
PO041017,12,10,18
PO041017,5,20,0
PO041019,65,5,37
PO041022,41,3,10
PO041023,148,10,0
PO041025,4.7,90,22
PO041026,5.5,15,10
PO041026,6.8,5,0
PO041026,5,5,0
PO041027,6,15,9
PO041029,25,5,14
PO041030,50,5,33
PO041030,50,5,0
PO041035,13,8,31
PO041035,10,1,0
PO041036,24,30,25
PO041037,9,10,7
PO041038,3.2,20,12
PO041039,40,20,20
PO041040,4,5,8
PO041042,30,35,70
PO041043,8,15,8
PO041044,17.8,70,0
PO041047,8,5,13
PO041047,8,15,0
PO041047,11,10,0
PO041047,11,5,0
PO041047,12,10,0
PO041047,12,5,0
PO041047,12,10,0
PO041047,12,15,0
PO041048,8.2,5,0
PO041048,5,70,0
PO041051,10,30,0
PO041051,15,5,0
PO041052,5,5,8
PO041052,5,50,0
PO041053,11,6,7
PO041054,13.6,5,25
PO041054,6.7,15,0
PO041054,7.3,5,0
PO041054,9,10,0
PO041054,9,10,0
PO041054,9,10,0
PO041054,9,10,0
PO041054,9,5,0
PO041054,5,5,0
PO041054,5,5,0
PO041054,5,5,0
PO041054,8,5,0
PO041054,13.6,5,0
PO041054,6.7,15,0
PO041054,7.3,5,0
PO041054,9,10,0
PO041054,9,10,0
PO041054,9,10,0
PO041054,9,10,0
PO041054,9,5,0
PO041054,5,5,0
PO041054,5,5,0
PO041054,5,5,0
PO041054,8,5,0
PO041056,9,50,0
PO041057,4.89,20,10
PO041058,30,3,10
PO041058,30,3,0
PO041058,30,5,0
PO041058,42,5,0
PO041058,30,3,0
PO041059,53,20,10
PO041060,78,20,0
PO041061,48,3,8
PO041064,5.2,15,10
PO041064,5.4,5,0
PO041065,110,10,0
PO041067,60,3,0
PO041069,14,5,7
PO041070,13.5,1,6
PO041073,20,6,10
PO041074,142,3,0
PO041075,2.3,10,6
PO041076,155,1,10
PO041079,23.5,5,14
PO041080,6,25,4.79
PO041080,6,35,0
PO041080,6,25,0
PO041080,6,35,0
PO041081,4.2,20,8
PO041083,6,10,7
PO041084,2.3,30,15
PO041084,2.3,30,0
PO041085,6.5,5,8
PO041086,2,15,7
PO041087,7,10,0
PO041088,39,30,21
PO041090,10,10,0
PO041090,11,10,0
PO041090,7,15,0
PO041091,14.2,10,10
PO041093,7,20,30
PO041093,7,10,0
PO041093,7,20,0
PO041093,7,20,0
PO041093,7,10,0
PO041093,7,20,0
PO041094,26.5,2,6
PO041094,15.5,10,0
PO041094,15.5,10,0
PO041097,61.5,3,11
PO041097,9,5,0
PO041098,32,5,10
PO041099,8.5,5,0
PO041101,2.3,10,10.5
PO041102,10,10,15
PO041106,66,20,0
PO041107,5,10,18
PO041108,28,9,10
PO041109,8,10,10
PO041111,15,10,15
PO041112,33,5,0
PO041113,8,5,6
PO041119,6.7,10,6
PO041120,2.75,15,21
PO041124,13,5,9
PO041126,18.8,10,16
PO041126,18.8,10,0
PO041126,18.8,10,0
PO041128,11.3,30,45
PO041128,11.3,10,0
PO041128,11.3,10,0
PO041128,11.3,10,0
PO041128,11.3,20,0
PO041128,11.3,10,0
PO041129,15.5,10,15
PO041130,10,10,9
PO041130,1.65,20,0
PO041134,11.5,10,16
PO041135,28,5,22
PO041138,40,15,12
PO041141,1.2,15,8
PO041141,6,5,0
PO041141,1.2,15,0
PO041141,6,5,0
PO041143,7.5,10,18
PO041144,4,5,7
PO041144,27,2,0
PO041145,17.5,15,7
PO041148,18,15,8
PO041150,1.4,5,7
PO041150,1.4,5,0
PO041151,110,10,15
PO041152,9.5,50,0
PO041153,8.5,10,10
PO041154,11.5,10,9
PO041154,11.5,10,0
PO041155,10.5,10,6
PO041156,18,20,0
PO041156,36,5,0
PO041156,15.5,5,0
PO041156,15.5,5,0
PO041156,18.5,3,0
PO041156,20,5,0
PO041156,35.5,3,0
PO041156,35.5,10,0
PO041156,23,10,0
PO041156,24,5,0
PO041156,49,20,0
PO041156,49,5,0
PO041157,2.3,15,9
PO041158,5,5,8
PO041158,14,5,0
PO041159,4,10,10
PO041159,6,10,0
PO041159,6,20,0
PO041160,21.5,10,12
PO041162,56,1,7
PO041164,140,5,0
PO041165,10.5,10,7
PO041166,5.4,10,9
PO041170,26,15,24
PO041171,4,30,14
PO041172,6.1,2,8
PO041173,32,10,0
PO041173,72,10,0
PO041173,8.5,10,0
PO041173,36,10,0
PO041173,15.5,3,0
PO041173,18.5,3,0
PO041173,18.5,3,0
PO041173,18.5,3,0
PO041173,44,3,0
PO041173,12,10,0
PO041173,19.5,11,0
PO041173,4,10,0
PO041178,4.5,36,15
PO041178,7,10,0
PO041179,2.5,10,6
PO041180,22,10,8
PO041181,2.3,20,15
PO041181,2.3,20,0
PO041184,9.9,20,0
PO041185,17,10,16
PO041186,8.8,130,120
PO041189,24,110,45
PO041191,11,10,10
PO041191,9.5,15,0
PO041193,6.8,60,16
PO041196,4.5,10,10
PO041197,3.95,10,0
PO041197,32,5,0
PO041198,44,5,12
PO041200,19,20,20
PO041201,55,300,75
PO041202,29,10,0
PO041203,29,3,28
PO041203,33,3,0
PO041203,33,5,0
PO041204,19.5,5,11
PO041209,16,30,8
PO041210,16,5,9.5
PO041211,64,1,6
PO041213,19,35,18
PO041214,58,5,0
PO041214,208,5,0
PO041214,190,5,0
PO041214,99,5,0
PO041214,163,5,0
PO041216,2.5,19,5
PO041217,50,3,8
PO041218,3,10,7
PO041219,17,5,14
PO041219,26.8,5,0
PO041219,28.8,10,0
PO041221,1.7,49,0
PO041223,7.5,10,14
PO041223,7.5,10,0
PO041224,25,25,10
PO041225,8,5,7
PO041226,5.6,15,7.5
PO041227,12,8,9.5
PO041227,12,16,0
PO041227,7.5,9,0
PO041227,10,3,0
PO041227,10,1,0
PO041228,65,15,30
PO041228,65,15,0
PO041229,12.75,100,0
PO041232,2.6,30,7
PO041235,53,3,32
PO041235,53,7,0
PO041237,106,5,8
PO041240,26,10,0
PO041241,16,20,10
PO041242,10.2,50,0
PO041242,10.2,20,0
PO041242,10.5,45,0
PO041242,9.31,15,0
PO041242,9.31,6,0
PO041243,1,50,5
PO041245,18,5,14
PO041246,5,10,0
PO041250,13,30,0
PO041251,11.5,30,6
PO041252,4.8,86,25
PO041253,49,5,8
PO041253,49,5,0
PO041254,55,5,12
PO041256,27,16,15
PO041257,15.5,5,7
PO041259,3.5,10,8
PO041260,20,20,12
PO041262,0.45,150,11.5
PO041264,6.4,20,14
PO041267,65,5,0
PO041268,5.4,10,0
PO041268,5.4,10,0
PO041272,4,21,6
PO041272,4,3,0
PO041272,4,1,0
PO041273,8.2,20,6
PO041273,4.8,30,0
PO041274,3.08,10,10
PO041274,15,5,0
PO041279,2.85,10,0
PO041280,11.5,10,10
PO041282,25,60,36
PO041283,4.8,50,32
PO041285,75,5,10
PO041288,4.7,24,8
PO041289,2.4,20,7
PO041289,5,5,0
PO041292,25,5,13
PO041292,25,5,0
PO041294,47,5,0
PO041299,4.5,20,8
PO041302,38,5,12
PO041303,12,5,0
PO041303,12,5,0
PO041303,12,5,0
PO041304,11,10,12
PO041305,5.4,10,3
PO041308,11,145,80
PO041308,11,145,0
PO041310,3,25,11
PO041310,3,5,0
PO041310,2.8,10,0
PO041310,13,5,0
PO041311,37,20,36
PO041312,16.5,5,10
PO041312,70,10,0
PO041312,10,35,0
PO041314,28,5,8
PO041315,7,5,6
PO041317,5.5,10,8
PO041319,72,30,0
PO041320,7,10,12
PO041320,7,10,0
PO041320,25,5,0
PO041320,25,10,0
PO041322,1.5,5,7
PO041323,25,5,10.5
PO041324,5.8,10,8
PO041325,23.5,40,28
PO041326,100,3,0
PO041327,8.6,30,18
PO041329,1.2,20,12
PO041330,2.9,50,5.1
PO041331,10.6,5,27.1
PO041331,7.9,30,0
PO041333,7.5,2,7
PO041336,9,30,10
PO041336,9,10,0
PO041338,5,15,0
PO041338,6.5,25,0
PO041339,4.5,15,8
PO041340,28,30,94
PO041340,28,2,0
PO041342,61,5,24.17
PO041342,61,5,0
PO041342,33,5,0
PO041342,1.58,80,0
PO041343,8.5,30,17
PO041346,7.5,5,10
PO041346,7.5,10,0
PO041347,2.8,1,9
PO041349,2.4,20,32
PO041349,5.5,50,0
PO041350,28,10,10
PO041351,8,10,11
PO041352,16,10,30
PO041352,16,5,0
PO041352,31,10,0
PO041353,18,10,7
PO041355,6.7,20,9
PO041356,27,5,10
PO041357,10,5,12
PO041359,2,60,13
PO041360,37.5,50,0
PO041360,53.9,3,0
PO041360,450,1,0
PO041362,3.8,25,14
PO041363,7.5,20,10
PO041365,1.9,20,8
PO041366,11.9,10,10
PO041367,0.78,50,7
PO041367,0.78,100,0
PO041371,48,5,7
PO041374,17,5,10
PO041374,16,5,0
PO041377,9.6,5,9.5
PO041381,42,5,10
PO041390,12.8,5,9
PO041396,165,5,0
PO041397,6,10,8
PO041398,40,10,0
PO041399,8,10,5
PO041402,3.45,10,7
PO041408,7,10,35
PO041408,7.1,40,0
PO041408,7.1,20,0
PO041409,5,10,6
PO041409,5,10,0
PO041409,14.2,5,0
PO041409,14.2,5,0
PO041410,3.8,20,8
PO041410,3.8,20,0
PO041411,10.5,10,18
PO041411,8.5,10,0
PO041411,8.5,10,0
PO041412,68,5,14
PO041417,11.5,15,0
PO041420,28.5,10,8
PO041420,28.5,10,0
PO041421,34,20,12
PO041422,17,15,0
PO041423,4.5,5,12.08
PO041423,3.5,5,0
PO041431,7,50,0
PO041432,5.5,35,19.5
PO041432,2.7,25,0
PO041432,6.8,45,0
PO041434,19.5,10,12
PO041435,8.3,400,8
PO041439,16,10,47
PO041439,5,120,0
PO041444,98,3,0
PO041446,22.5,5,11
PO041448,14,40,0
PO041449,17,10,30
PO041450,15,5,6
PO041450,15,5,0
PO041451,12.4,4,20
PO041452,75,4,29.5
PO041452,51.5,15,0
PO041453,35,12,0
PO041455,26,15,10
PO041456,12.5,10,0
PO041456,12.5,10,0
PO041457,3.6,10,0
PO041457,3.6,10,0
PO041457,3.6,10,0
