采购单号,采购单价,采购数量,运费
PO248468,68,24,30
PO248468,29,7,0
PO248468,67,3,0
PO248472,93,20,62.6
PO248474,12.5,15,49.5
PO248474,12.5,5,0
PO248474,12.5,25,0
PO248475,17.98,10,8
PO248477,13,10,10
PO248477,5.5,20,0
PO248478,7.2,20,14.5
PO248478,3.6,40,0
PO248478,7.2,20,0
PO248478,3.6,40,0
PO248479,3.2,10,68
PO248479,6.5,10,0
PO248479,10,10,0
PO248479,9.5,10,0
PO248479,7.3,10,0
PO248479,16.78,20,0
PO248481,16.5,10,10
PO248482,6,20,10
PO248482,6,20,0
PO248482,16,20,0
PO248483,18,10,20
PO248483,30,10,0
PO248485,42,35,199.8
PO248485,13,40,0
PO248485,5.28,40,0
PO248486,21.9,30,28
PO248487,9.5,10,62
PO248487,11,10,0
PO248487,12,10,0
PO248487,14,10,0
PO248487,26,10,0
PO248487,8.5,10,0
PO248487,5,25,0
PO248487,26,40,0
PO248488,2.2,30,10
PO248489,2.2,20,8
PO248490,76,20,13
PO248491,18,240,362
PO248492,11.5,10,9
PO248492,11.5,10,0
PO248493,13,40,16
PO248493,13,40,0
PO248494,2.2,120,18
PO248495,8,10,8
PO248496,15,20,0
PO248498,24,50,78
PO248499,1.9,230,56
PO248500,38,20,0
PO248500,44,190,0
PO248501,15,20,45
PO248501,15,20,0
PO248501,30,30,0
PO248504,8.5,10,30
PO248504,8.6,20,0
PO248505,21,10,0
PO248505,23,20,0
PO248505,20,5,0
PO248506,72,5,13
PO248507,14,20,0
PO248507,17,20,0
PO248508,23,20,28
PO248509,21,10,10
PO248510,1.6,30,0
PO248510,1.6,20,0
PO248511,4.5,30,8
PO248512,23,10,22
PO248513,58,40,60
PO248514,10,25,55
PO248514,12.3,15,0
PO248515,6.5,10,0
PO248516,72,20,48
PO248516,31,10,0
PO248517,7.5,110,20
PO248518,85,5,18
PO248520,13.5,20,6.69
PO248520,15,20,0
PO248520,17.82,20,0
PO248521,70,5,3
PO248522,20,20,7.5
PO248522,53,15,0
PO248522,24,15,0
PO248522,38,20,0
PO248522,15,10,0
PO248522,9,20,0
PO248522,17.5,15,0
PO248522,12,35,0
PO248524,24,5,8
PO248526,28,20,17
PO248527,2.8,20,10
PO248529,17,20,30
PO248529,75,10,0
PO248531,45,5,0
PO248533,2.5,10,25
PO248533,35,20,0
PO248534,82,5,7
PO248536,320,6,0
PO248537,7,15,0
PO248537,7,15,0
PO248537,7,5,0
PO248539,39,5,15
PO248541,46,125,125
PO248545,9.5,9,7
PO248547,15,20,11
PO248547,7.5,20,0
PO248548,0.2,1700,163
PO248549,1.8,200,10
PO248551,8.4,10,7
PO248555,37,10,9
PO248556,0.6,100,8
PO248557,23.5,10,25
PO248557,60,5,0
PO248557,33,35,0
PO248558,18,20,11
PO248566,11,100,20
PO248572,80,10,0
PO248574,50,10,10
PO248579,28,10,0
PO248580,270,5,0
PO248582,400,5,16
PO248583,12.5,65,28
PO248583,12.5,65,0
PO248590,17,10,12
PO248591,12.8,10,7
PO248592,5,15,14
PO248593,11.5,80,40
PO248593,26.5,20,0
PO248593,27,20,0
PO248595,5,20,12
PO248596,4,50,51
PO248596,5,30,0
PO248596,40,20,0
PO248598,14,20,25
PO248599,31.5,3,8
PO248599,11.8,3,0
PO248600,670,3,0
PO248601,7,560,230
PO248601,6,100,0
PO248602,4.5,230,20
PO248604,7,25,0
PO248604,8,10,0
PO248604,7,25,10
PO248604,8,10,0
PO248605,5.4,10,45
PO248605,6.5,10,0
PO248605,14.5,10,0
PO248606,11,10,20
PO248606,7.5,40,0
PO248606,7.5,50,0
PO248607,49,10,30
PO248608,60,5,0
PO248610,160,10,15
PO248610,160,15,0
PO248612,3.4,50,50
PO248612,12,30,0
PO248612,18,10,0
PO248612,11.6,20,0
PO248612,12,20,0
PO248612,8,10,0
PO248612,6.8,45,0
PO248612,9.5,10,0
PO248613,9,30,18
PO248614,27.8,20,20
PO248615,27.5,15,12
PO248615,18,5,0
PO248616,0.7,20,8.5
PO248616,0.7,20,0
PO248616,0.7,20,0
PO248616,3,20,0
PO248617,14,20,8
PO248619,13.5,10,7
PO248620,3.8,10,6
PO248621,48.5,20,20
PO248622,6.5,40,8
PO248623,23,25,8
PO248624,38,10,12
PO248626,8.3,20,11
PO248627,31,10,8
PO248629,16,5,8
PO248630,105,24,24
PO248634,30,45,15
PO248635,80,5,0
PO248636,43,5,9
PO248637,195,3,14
PO248638,25,15,10
PO248639,47,20,0
PO248640,124,10,0
PO248642,3.7,195,0
PO248643,2.7,100,0
PO248644,95,105,0
PO248646,15.8,15,9.6
PO248647,27.5,30,15.6
PO248653,3.5,50,20
PO248654,75,30,65
PO248655,10,5,27
PO248655,18,15,0
PO248656,49,15,6
PO248657,8,10,0
PO248657,14,20,0
PO248657,22,10,0
PO248658,29,20,10
PO248659,180,25,75
PO248661,25,5,0
PO248661,25,10,0
PO248661,25,5,0
PO248661,25,5,0
PO248661,25,5,15
PO248661,25,10,0
PO248661,25,5,0
PO248661,25,5,0
PO248662,730,10,0
PO248663,110,5,8
PO248664,59,5,12
PO248665,570,3,0
PO248665,1150,3,0
PO248666,1150,2,0
PO248667,24,15,8
PO248667,24,15,0
PO248668,610,3,30
PO248668,23,5,0
PO248669,10,10,8
PO248670,95,15,30
PO248671,13,10,10
PO248671,13,10,0
PO248671,12,5,0
PO248672,13,5,10
PO248672,60,5,0
PO248672,52.5,5,0
PO248672,13,5,0
PO248672,60,5,0
PO248672,52.5,5,0
PO248673,49,15,23
PO248674,5.6,10,3
PO248675,55,10,0
PO248676,35,5,20
PO248679,80,5,32
PO248679,60,5,0
PO248679,30,5,0
PO248681,10.5,5,8
PO248683,5.5,5,6
PO248683,5.5,5,0
PO248684,11,310,0
PO248684,4,90,0
PO248686,29,5,8
PO248687,85,3,9
PO248691,14,10,9
PO248693,10,20,25
PO248694,0.35,100,4
PO248695,16.5,70,110
PO248697,7.5,20,35
PO248699,30,20,18
PO248701,6.8,620,0
PO248702,4.5,20,11
PO248703,15,50,57.6
PO248703,22,20,0
PO248704,85,20,0
PO248705,26,20,32
PO248706,38,20,0
PO248707,1.09,20,7
PO248707,1.09,40,0
PO248709,7,20,18
PO248710,48,10,41
PO248711,5.6,30,32
PO248713,4.5,20,8
PO248714,13,20,15
PO248715,2,35,7
PO248718,8,100,30
PO248719,165,5,0
PO248722,16,35,25
PO248723,19.5,180,0
PO248724,19,10,7
PO248725,29,10,0
PO248726,158,12,0
PO248728,89,45,0
PO248729,1.5,30,12
PO248730,5,250,10
PO248730,5,250,0
PO248735,85,30,0
PO248736,8.5,30,13
PO248737,8.2,5,10
PO248739,25,40,0
PO248742,42,40,0
PO248743,42,80,0
PO248746,155,2,0
PO248747,50,5,0
PO248748,4.5,200,0
PO248748,4.5,200,30
PO248750,1.7,50,9
PO248751,7.8,70,20
PO248755,50,15,0
PO248755,35,15,0
PO248755,25,10,0
PO248759,30.5,50,0
PO248760,120,5,0
PO248761,72,2,16
PO248764,7,5,10
PO248765,27,20,0
PO248766,225,5,0
PO248771,14.5,15,823
PO248771,13,170,0
PO248771,45,8,0
PO248771,7,65,0
PO248771,43.5,10,0
PO248771,5.2,55,0
PO248771,14.5,45,0
PO248771,7,310,0
PO248771,2,100,0
PO248771,31.5,180,0
PO248772,12,5,10
PO248774,60,5,49
PO248774,48,10,0
PO248774,8.5,5,0
PO248774,35,5,0
PO248774,5,5,0
PO248775,5,15,2.5
PO248777,20,20,22
PO248778,21,10,3.8
PO248779,78,5,10
PO248781,6.5,10,10
PO248781,10,10,0
PO248784,290,3,10
PO248786,12,10,10
PO248787,2.3,30,8
PO248788,10.5,220,0
PO248789,15,5,8
PO248789,15,10,0
PO248791,72,10,15
PO248792,27,70,20
PO248793,4.7,50,18
PO248794,77,40,20
PO248796,145,20,0
PO248797,25,20,24
PO248798,6.5,10,8
PO248799,41,10,16
PO248800,120,10,24
PO248801,3.8,50,0
PO248801,4.3,50,0
PO248801,3,60,0
PO248804,71,5,10
PO248806,23,25,138
PO248806,23,65,0
PO248806,24,30,0
PO248807,125,10,0
PO248808,20,25,10
PO248809,16,20,8
PO248811,125,15,0
PO248811,120,5,0
PO248812,28,25,29
PO248813,8.45,25,0
PO248813,9.1,40,0
PO248814,28,5,15
PO248815,6,30,15
PO248815,39.5,10,0
PO248815,8.5,20,0
PO248816,140,10,60
PO248819,32,15,20
PO248823,60,24,0
PO248824,4.5,30,7
PO248825,10,50,15
PO248826,40,25,48
PO248826,40,15,0
PO248826,40,10,0
PO248827,23,40,92
PO248828,60,10,30
PO248828,120,10,0
PO248828,70,5,0
PO248829,170,3,16
PO248830,21,1,7
PO248830,21,1,0
PO248831,68,3,8
PO248832,18,5,23
PO248833,22,12,10
PO248835,3.5,10,7
PO248836,14,50,56
PO248837,4,125,10
PO248838,4,50,10
PO248839,28,160,27
PO248840,36,5,30
PO248840,27,10,0
PO248841,12.5,300,0
PO248842,60,10,30
PO248843,48,15,16
PO248844,120,10,60
PO248846,5.3,30,20
PO248846,10,10,0
PO248847,4.8,50,83
PO248847,4.5,120,0
PO248850,5.5,15,8
PO248852,120,5,11
PO248853,120,10,15
PO248854,330,15,0
PO248854,145,10,0
PO248854,160,30,0
PO248854,310,35,0
PO248855,22,10,8
PO248855,22,15,0
PO248856,5,20,25
PO248856,3.2,50,0
PO248857,135,10,0
PO248858,9.8,40,18
PO248859,5,40,20
PO248862,4.8,25,0
PO248862,4.8,25,15
PO248865,148,10,50
PO248866,6.3,1,8.2
PO248867,10.5,30,15
PO248867,22,20,0
PO248869,98,5,15
PO248870,6.7,20,8
PO248872,32,10,360
PO248872,53,20,0
PO248872,75,15,0
PO248872,11.8,25,0
PO248872,53,15,0
PO248872,5.4,15,0
PO248873,26.5,15,22
PO248874,13,20,0
PO248875,78,15,50
PO248877,11.4,120,0
PO248877,1.92,50,0
PO248877,0.38,5000,0
PO248878,12,20,16
PO248879,120,5,0
PO248880,5.3,30,10
PO248881,43,100,240
PO248884,108,5,15
PO248885,17.6,5,0
PO248886,57,10,37
PO248886,6.2,10,0
PO248886,6.2,10,0
PO248886,9.2,10,0
PO248886,3.8,10,0
PO248887,6,10,8
PO248887,12,5,0
PO248887,20,10,0
PO248889,4.6,15,18.5
PO248889,1.3,5,0
PO248891,30,25,25
PO248892,30,10,15
PO248893,58,5,12
PO248894,8.5,100,63
PO248894,8.5,185,0
PO248895,0.8,100,11
PO248896,15,10,0
PO248896,28,15,0
PO248897,5,10,8
PO248897,14,10,0
PO248897,30,5,0
PO248898,35,10,12
PO248899,70,10,17
PO248900,205,15,0
PO248901,9.9,20,32
PO248902,4.8,10,9.5
PO248903,4.8,20,14.5
PO248904,10,15,0
PO248905,12.8,10,7
PO248906,36.5,25,0
PO248907,36.5,60,0
PO248909,12,10,58
PO248909,26.5,10,0
PO248909,26.5,20,0
PO248910,22,60,0
PO248911,113,20,0
PO248911,850,5,0
PO248912,393,5,0
PO248912,300,15,0
PO248912,12,10,0
PO248941,27.3,5,6
PO248942,30,5,15
PO248942,15,5,0
PO248943,13,6,8
PO248947,7.8,55,0
PO248947,22,45,0
PO248950,165,6,8
PO248951,7.5,20,19
PO248953,93,42,0
PO248953,113,8,0
PO248954,93,5,0
PO248954,113,11,0
PO248957,180,9,10
PO248961,5.9,65,0
PO248962,10,15,12
PO248963,3,20,10
PO248964,45,5,0
PO248965,7,45,15
PO248966,7.5,40,38
PO248968,30,6,0
PO248969,118,5,0
PO248971,49,15,27
PO248972,16,10,8
PO248973,18,30,8
PO248975,95,4,14
PO248976,12,5,88
PO248976,18,140,0
PO248976,23,10,0
PO248977,12,20,0
PO248978,75,6,10
PO248979,5.8,35,20
PO248980,4.4,15,9
PO248982,35,15,20
PO248984,55,30,0
PO248985,30,30,20
PO248985,10,20,0
PO248985,8,10,0
PO248986,1.2,50,8
PO248986,2,30,0
PO248986,12,10,0
PO248988,20,10,50
PO248988,10,30,0
PO248989,17,15,10
PO248990,17.5,10,7
PO248991,6.2,30,10
PO248992,11,25,15
PO248993,5.8,60,0
PO248993,4,60,0
PO248993,9,60,0
PO248994,38.5,2,0
PO248994,9,30,0
PO248995,42,10,25
PO248996,70,15,58
PO248997,8.2,20,24
PO248998,16,30,34.5
PO248998,9.15,20,0
PO248998,16,30,0
PO248998,9.15,20,0
PO248999,10,30,35
PO248999,16,20,0
PO249001,6.5,10,4
PO249002,6,10,9
PO249003,52,75,225
PO249006,8,130,0
PO249006,8,180,0
PO249007,16,20,40
PO249008,26,10,16
PO249009,29,25,44
PO249010,8.5,20,0
PO249010,8.3,30,0
PO249010,4.5,110,0
PO249011,33.6,70,0
PO249012,6.5,30,18
PO249013,6,10,6
PO249014,34,20,20
PO249015,43,20,16
PO249015,16,10,0
PO249017,2.27,10,20.8
PO249017,1.56,20,0
PO249018,27,10,50
PO249018,27,20,0
PO249020,30,10,11
PO249021,175,50,0
PO249021,225,20,0
PO249022,13.5,10,22
PO249023,7.5,25,145
PO249023,26,5,0
PO249023,21,15,0
PO249023,23.5,40,0
PO249023,5,25,0
PO249024,75,10,0
PO249027,2.05,10,6
PO249030,35,10,8
PO249031,5.27,20,5.2
PO249031,6.48,40,0
PO249031,5.38,20,0
PO249031,4.06,20,0
PO249032,35,5,0
PO249033,23,5,0
PO249033,35,20,0
PO249034,6,20,8
PO249035,6,200,35
PO249035,17.5,70,0
PO249035,20.5,20,0
PO249036,3,20,10
PO249037,25,25,6
PO249038,295,5,10
PO249039,55,5,18.5
PO249039,39.9,5,0
PO249041,26,20,0
PO249042,40,25,20
PO249043,55,25,0
PO249043,40,10,0
PO249044,21,20,36
PO249045,30,30,0
PO249048,40,25,60
PO249052,95,20,10
PO249053,2.5,20,20
PO249053,18.5,10,0
PO249053,14,10,0
PO249056,15.5,10,18
PO249066,10,25,0
PO249070,79,10,0
PO249070,30.5,5,0
PO249076,31.5,10,10
PO249090,21,15,20
PO249091,30,5,18
PO249092,65,10,8
PO249093,85,5,14
PO249094,18.5,5,13
PO249095,75,5,15
PO249096,21,15,27
PO249098,4,120,10
PO249098,12,35,0
PO249098,37,10,0
PO249101,14.5,20,10
PO249102,2.3,30,8
PO249103,22,10,12
PO249103,22,10,0
PO249103,6.5,20,0
PO249105,1.65,100,15
PO249106,2.8,25,8
PO249107,16,68,92
PO249108,35.5,40,0
PO249109,35.5,30,0
PO249109,35.5,80,0
PO249109,36.5,15,0
PO249109,35.5,20,0
PO249110,10,15,8
PO249111,158,15,110
PO249111,51,30,0
PO249112,158,20,90
PO249112,11,70,0
PO249113,40,79,0
PO249114,9.75,10,0
PO249115,9.9,4,0
PO249116,56,7,0
PO249117,54,35,0
PO249119,26,5,11
PO249119,26,5,0
PO249261,13.5,54,118
PO249263,33,2,15
PO249263,60,2,0
PO249265,20.5,30,17
PO249267,12,100,0
PO249270,3.5,70,16
PO249271,22,3,3
PO249272,12,3,6
PO249272,15,3,0
PO249276,8.9,5,7
PO249277,12.5,15,12
PO249279,11.3,30,8
PO249281,24,30,0
PO249281,20,25,0
PO249283,11.5,70,40
PO249284,16.5,240,0
PO249284,16.5,350,0
PO249285,7.3,500,38
PO249286,18.5,10,0
PO249287,9.5,20,8
PO249287,18.3,5,0
PO249289,45,10,26
PO249289,45,10,0
PO249289,45,20,0
PO249289,150,10,0
PO249291,40,10,16
PO249292,33,50,25
PO249293,118,10,27
PO249294,6,25,48
PO249294,7.5,65,0
PO249294,8.5,100,0
PO249294,8.5,50,0
PO249294,8.5,5,0
PO249295,1.5,50,15
PO249296,6,160,65
PO249296,25.5,120,0
PO249299,15,10,49
PO249299,2,570,0
PO249300,17,100,39
PO249300,17,100,0
PO249301,9,100,0
PO249301,9,140,0
PO249304,25,10,8
PO249305,0.9,200,20
PO249306,2,20,8
PO249307,2.8,5,8
PO249308,19.8,10,0
PO249309,2,130,25
PO249311,22,65,63
PO249312,31,5,9
PO249313,17,5,22
PO249313,110,10,0
PO249314,25,5,0
PO249315,2.4,70,11
PO249315,2.4,30,0
PO249316,95,6,10
PO249317,17.5,10,10
PO249318,7.7,10,16
PO249318,4,10,0
PO249319,38,5,24.5
PO249319,80,5,0
PO249319,80,5,0
PO249319,49,5,0
PO249319,26,10,0
PO249320,14.9,5,0
PO249330,4,35,25
PO249330,10,35,0
PO249330,1.8,10,0
PO249330,1.8,10,0
PO249330,13.5,35,0
PO249360,4.3,35,25
PO249366,53,35,18
PO249368,28,245,0
PO249370,7,25,6
PO249376,7.5,8,6
PO249377,32,5,10
PO249378,15.5,25,15
PO249378,36,10,0
PO249379,0.46,1500,20
PO249380,8,20,10
PO249380,8,50,0
PO249380,12,10,0
PO249380,17,20,0
PO249381,280,5,15
PO249381,55,10,0
PO249381,55,5,0
PO249381,70,5,0
PO249382,25,5,7
PO249383,22.5,20,28
PO249384,12,30,20
PO249385,17.2,20,71
PO249387,2.65,20,5
PO249388,18,20,10
PO249389,22,20,25
PO249390,6,20,24
PO249390,6.5,20,0
PO249391,1.85,10,6.5
PO249392,6.5,20,15.6
PO249392,12,30,0
PO249393,72,4,0
PO249395,9.5,30,13
PO249395,9.5,20,0
PO249396,50,5,26
PO249396,180,15,0
PO249396,120,15,0
PO249398,7,40,15
PO249399,33.5,35,57
PO249401,23.4,10,11
PO249402,10,40,9
PO249403,10.25,5,11.25
PO249406,46,15,10
PO249408,3.4,10,9
PO249408,12,5,0
PO249411,120,15,0
PO249413,5.5,15,18
PO249417,290,10,10
PO249418,12,25,12
PO249419,290,5,10
PO249423,3.5,30,10
PO249423,5.9,10,0
PO249437,24,15,8
PO249438,10.2,15,12
PO249438,7,10,0
PO249439,14.5,30,6
PO249440,160,10,0
PO249442,5.4,10,0
PO249442,5.4,20,0
PO249442,2,10,0
PO249442,1.5,30,0
PO249442,0.7,10,0
PO249442,2.5,10,0
PO249442,5.4,10,26
PO249442,5.4,20,0
PO249442,2,10,0
PO249442,1.5,30,0
PO249442,0.7,10,0
PO249442,2.5,10,0
PO249443,2.8,30,9.5
PO249444,90,70,0
PO249445,3.8,24,12
PO249445,1.2,10,0
PO249445,7.5,10,0
PO249445,7,2,0
PO249448,70,2,8
PO249450,165,5,0
PO249450,167,5,0
PO249450,50,35,0
PO249451,53,270,0
PO249452,6,20,20
PO249452,6,20,0
PO249452,23,5,0
PO249455,700,32,0
PO249456,43,25,15
PO249457,5.8,15,8
PO249458,15,10,8
PO249460,100,3,0
PO249460,65,65,0
PO249461,4.5,10,5.8
PO249462,20,15,21
PO249463,8.5,45,40
PO249465,2,35,10
PO249466,34,10,33
PO249467,10.3,3,7
PO249468,60,15,25
PO249468,7.5,40,0
PO249468,35,10,0
PO249468,18,5,0
PO249468,20,15,0
PO249469,49,10,30
PO249470,95,48,63
PO249470,90,12,0
PO249470,65,12,0
PO249471,11.8,60,50
PO249471,11.8,80,0
PO249472,57,10,24
PO249473,14,20,11
PO249476,4,50,0
PO249476,9.2,70,0
PO249477,5.3,20,10
PO249477,5.3,10,0
PO249481,8,170,10
PO249484,34,40,150
PO249484,35,60,0
PO249484,12.5,15,0
PO249484,12.5,10,0
PO249485,21,5,10
PO249487,6,10,10
PO249489,3.8,150,44
PO249496,10.2,500,0
PO249497,5,120,0
PO249499,45,20,0
PO249501,60,15,0
PO249505,36,5,10
PO249506,57,5,10
PO249509,15,10,15
PO249509,28,25,0
PO249513,9,45,15
PO249514,58.5,20,55
PO249516,2.8,130,13
PO249517,33,20,16
PO249518,1.1,20,7
PO249519,5.5,20,35
PO249519,15,15,0
PO249521,5.4,50,20
PO249523,23,15,160
PO249523,9.5,15,0
PO249523,8.5,20,0
PO249523,8.5,20,0
PO249523,5.5,30,0
PO249523,6.3,55,0
PO249523,18,150,0
PO249523,23,15,0
PO249523,9.5,15,0
PO249523,8.5,20,0
PO249523,8.5,20,0
PO249523,5.5,30,0
PO249523,6.3,55,0
PO249523,18,150,0
PO249524,3.2,30,10
PO249526,11,10,10
PO249528,1.35,200,25
PO249529,6.5,90,25
PO249530,5.8,40,47
PO249530,14,20,0
PO249531,18.5,10,10
PO249532,12,15,0
PO249533,25,20,0
PO249533,12,10,0
PO249533,19,5,0
PO249533,13,15,0
PO249534,95,6,0
PO249535,160,25,0
PO249537,27,75,43
PO249538,22,10,14
PO249539,58.5,20,38
PO249540,51,560,195
PO249541,37,20,15
PO249542,1.35,20,10
PO249542,36,10,0
PO249545,23,30,9.2
PO249546,9,250,0
PO249546,5,20,0
PO249547,15,10,48
PO249547,12,55,0
PO249547,5.5,100,0
PO249551,18,15,35
PO249551,17,15,0
PO249551,25,5,0
PO249551,11,5,0
PO249551,29,15,0
PO249551,55,10,0
PO249551,5,20,0
PO249551,125,10,0
PO249551,120,70,0
PO249551,120,60,0
PO249551,6,15,0
PO249552,26,5,20
PO249552,40,5,0
PO249552,128,50,0
PO249553,85,10,0
PO249553,110,60,0
PO249553,25,5,0
PO249553,13,5,0
PO249553,90,5,0
PO249553,25,15,0
PO249554,19,10,8
PO249554,15,10,0
PO249555,13,35,56
PO249557,1.6,30,5
PO249558,24,20,64
PO249559,3.5,10,3.5
PO249561,11,20,6
PO249562,12,10,9
PO249563,2.9,10,13
PO249563,2.9,10,0
PO249563,8,20,0
PO249564,3.6,20,8
PO249565,16.5,10,8
PO249566,12.5,10,9
PO249567,27,40,0
PO249568,19,20,25
PO249570,7,150,15
PO249570,11,30,0
PO249570,6,10,0
PO249571,15,10,6
PO249572,6.5,15,26
PO249572,6,15,0
PO249572,6,15,0
PO249572,6,15,0
PO249573,7,10,10
PO249574,8.5,120,0
PO249575,5,15,10
PO249576,3.5,60,0
PO249578,40,20,0
PO249578,138,10,0
PO249580,36.3,10,0
PO249582,3.5,15,6
PO249583,4,210,0
PO249584,16,20,15
PO249585,81,30,0
PO249586,6.5,60,0
PO249587,5,20,9
PO249589,38,50,105
PO249589,38,50,0
PO249590,17,10,10
PO249592,5.5,20,13
PO249593,3.7,50,42
PO249593,3.7,50,0
PO249594,30,20,17
PO249595,20,10,15
PO249598,32,20,24
PO249599,23,30,0
PO249600,16.5,10,8
PO249602,45,5,8
PO249603,20,15,15
PO249604,7.8,60,16
PO249605,20,20,35
PO249606,148,100,160
PO249607,15,50,40
PO249609,14,10,7
PO249610,30,20,28
PO249611,19.95,15,14
PO249611,45,15,0
PO249611,19.95,15,0
PO249611,45,15,0
PO249612,45,15,18
PO249614,8,130,25
PO249615,5,20,10
PO249616,4.5,35,8
PO249617,300,20,33
PO249618,32,10,10
PO249619,10.5,15,10
PO249620,18,20,30
PO249621,4,15,8
PO249623,48,10,19
PO249623,5,20,0
PO249623,55,5,0
PO249623,4,10,0
PO249624,58,10,11
PO249625,3.5,20,5
PO249625,6.5,600,0
PO249625,11,10,0
PO249626,1,3050,105
PO249627,26,1600,0
PO249628,4.5,50,15
PO249630,0.5,50,18
PO249630,2.5,10,0
PO249630,0.6,30,0
PO249631,11,10,5
PO249632,11.5,200,0
PO249632,2.3,200,0
PO249632,2.2,20,0
PO249633,1.3,50,20.5
PO249634,20,23,136
PO249634,35,5,0
PO249635,31,15,12
PO249635,69,5,0
PO249635,41,10,0
PO249636,14.3,40,106
PO249636,16.3,5,0
PO249637,180,15,45
PO249638,40,10,10
PO249639,8.9,40,30
PO249639,60,10,0
PO249639,15.2,20,0
PO249639,13,100,0
PO249639,47,25,0
PO249639,6,15,0
PO249640,7,5,12
PO249641,165,15,28
PO249642,8.4,15,15
PO249642,5.4,10,0
PO249644,12,35,150
PO249644,12,55,0
PO249644,12,30,0
PO249644,22,15,0
PO249646,12,5,7
PO249647,40,10,64
PO249648,28.5,3,9
PO249648,9.5,10,0
PO249649,13.6,15,44
PO249651,0.9,200,7
PO249652,5.5,20,5
PO249653,57,2000,2000
PO249654,3.8,10,0
PO249654,4,20,0
PO249657,58.5,20,42
PO249658,1.5,150,12
PO249659,5.2,15,8
PO249659,6.5,10,0
PO249660,0.4,120,75
PO249660,8.8,20,0
PO249660,11.5,50,0
PO249660,1.1,100,0
PO249660,9,30,0
PO249660,9,20,0
PO249660,9.6,20,0
PO249660,2.35,20,0
PO249660,0.75,250,0
PO249660,3.9,100,0
PO249660,2.5,30,0
PO249660,2.3,100,0
PO249660,0.4,120,0
PO249660,8.8,20,0
PO249660,11.5,50,0
PO249660,1.1,100,0
PO249660,9,30,0
PO249660,9,20,0
PO249660,9.6,20,0
PO249660,2.35,20,0
PO249660,0.75,250,0
PO249660,3.9,100,0
PO249660,2.5,30,0
PO249660,2.3,100,0
PO249661,10,15,8
PO249661,10,45,0
PO249663,11,168,0
PO249665,35,10,10
PO249666,285,3,15
PO249666,285,3,0
PO249666,285,3,0
PO249668,7,20,10
PO249669,53,10,8
PO249669,9,10,0
PO249670,33,10,7
PO249672,18,20,11
PO249673,35,20,38
PO249673,46,5,0
PO249673,42,15,0
PO249673,330,5,0
PO249674,0.3,1400,33
PO249674,0.3,900,0
PO249676,15.2,5,10
PO249676,16.15,5,0
PO249676,17.58,5,0
PO249677,78,10,8
PO249679,95,5,10
PO249681,290,5,0
PO249681,133,10,0
PO249681,26,5,0
PO249682,47,5,0
PO249683,4.6,10,7
PO249683,4,20,0
PO249683,4,20,0
PO249683,4,20,0
PO249683,11,10,0
PO249685,105,15,15
PO249686,12.5,20,28
PO249686,19.2,5,0
PO249687,12,5,14
PO249688,99,20,0
PO249688,7.5,400,0
PO249688,15,80,0
PO249690,6,20,5
PO249691,40,10,16
PO249692,17.7,110,40
PO249692,4.5,60,0
PO249694,290,5,0
PO249696,45,10,10
PO249697,5.5,50,11
PO249698,6.3,40,40.2
PO249701,7,20,18
PO249703,8.7,30,33
PO249704,19,80,0
PO249705,35,3,7
PO249707,15,5,8
PO249707,15,5,0
PO249713,20,2,6
PO249714,35,3,10
PO249715,3,50,12
PO249715,2.5,5,0
PO249716,37,10,0
PO249725,11,12,0
PO249726,80,50,0
PO249727,44,30,0
PO249728,2.7,120,11.5
PO249729,1.5,25,6.5
PO249730,280,3,231
PO249730,180,3,0
PO249730,335,10,0
PO249730,152,20,0
PO249731,28,80,0
PO249731,37.5,20,0
PO249732,51,20,15
PO249732,120,2,0
PO249733,15,5,18
PO249733,28,6,0
PO249733,10,50,0
PO249734,10.5,10,15
PO249734,7.5,5,0
PO249734,18,15,0
PO249734,13,40,0
PO249735,17,70,16
PO249736,11.34,10,7.8
PO249737,8.5,10,11.8
PO249737,8.7,10,0
PO249738,9,5,11
PO249741,3.6,20,9
PO249741,2.4,20,0
PO249742,1.95,20,6
PO249743,16.5,3,7.2
PO249743,14.5,3,0
PO249744,60,5,5
PO249745,7.5,5,8
PO249749,27,30,0
PO249750,21,5,12
PO249751,35,5,10.5
PO249753,3,35,15
PO249753,14,20,0
PO249753,8.5,5,0
PO249753,13,15,0
PO249753,5.8,20,0
PO249753,11,40,0
PO249753,14,15,0
PO249754,23,5,8
PO249756,40,40,18
PO249757,4.3,30,20
PO249757,4.3,50,0
PO249757,4.3,20,0
PO249759,3.9,5,6
PO249761,4.5,60,23
PO249761,1.7,5,0
PO249761,1.7,5,0
PO249762,4.5,5,5
PO249763,25,5,18
PO249763,19.5,5,0
PO249764,10,5,12
PO249766,7,70,30
PO249766,7,20,0
PO249767,5,15,0
PO249768,7,35,18
PO249769,26,5,10.5
PO249769,17,15,0
PO249769,26,20,0
PO249771,6.5,15,3.4
PO249772,2.5,20,6
PO249773,3.5,30,5
PO249775,84,60,40
PO249775,99,10,0
PO249776,110,12,0
PO249777,33,50,12
PO249781,5,15,15
PO249785,36,10,13
PO249785,31,5,0
PO249786,6.5,10,8
PO249787,10.5,15,13
PO249787,12.5,30,0
PO249788,220,5,0
PO249788,290,3,0
PO249790,25,5,8
PO249791,6.5,5,10
PO249791,3.8,220,0
PO249793,36.9,5,16
PO249798,10,10,0
PO249798,6,10,0
