采购单号,采购单价,采购数量,运费
FBA020586,0.78,650,90
FBA020587,7.5,40,27
FBA020589,155,5,0
FBA020590,5,20,0
FBA020590,16,60,0
FBA020591,7,10,15
FBA020592,17.25,10,21.5
FBA020594,29,80,0
FBA020595,65.5,500,120
FBA020596,50,5,8
FBA020597,8.2,20,12
FBA020598,5.5,20,15
FBA020599,45,10,12
FBA020600,14,10,9
FBA020601,10.5,5,21.5
FBA020604,42,20,15
FBA020605,82,10,0
FBA020606,25,10,10
FBA020608,70,20,40
FBA020609,19.5,20,0
FBA020610,69.5,60,0
FBA020611,7.5,40,13
FBA020613,8.5,80,47
FBA020614,5.6,20,10
FBA020614,17,5,0
FBA020615,42,15,6
FBA020616,7.5,5,14
FBA020616,7.5,10,0
FBA020616,7.5,5,0
FBA020616,7.5,10,0
FBA020618,3.5,10,8
FBA020619,14,20,40
FBA020620,2.1,50,8
FBA020621,15,20,18
FBA020621,15,10,0
FBA020622,15,20,9
FBA020622,15,20,0
FBA020626,11.5,30,15
FBA020627,58.8,10,12
FBA020628,19,10,14
FBA020629,3.3,100,25
FBA020629,12,30,0
FBA020632,9.8,20,8
FBA020634,13,30,13
FBA020635,29,30,27
FBA020636,25,30,20
FBA020636,25,30,0
FBA020637,21,30,0
FBA020637,21,30,0
FBA020638,6.8,10,8
FBA020638,6.8,10,0
FBA020638,6.8,10,0
FBA020638,6.8,10,0
FBA020639,2.5,30,60
FBA020639,3.8,30,0
FBA020639,9.5,15,0
FBA020639,4.8,60,0
FBA020641,6.8,40,0
FBA020641,6.8,40,0
FBA020641,6.8,40,0
FBA020641,6.8,40,0
FBA020641,6.8,40,0
FBA020641,6.8,40,0
FBA020641,6.8,40,0
FBA020641,6.8,40,0
FBA020644,23,20,15
FBA020644,22,30,0
FBA020645,7.5,20,12
FBA020645,8.5,20,0
FBA020645,9.5,20,0
FBA020645,10,20,0
FBA020646,65,30,35
FBA020647,59,20,0
FBA020650,5,20,0
FBA020650,10,20,0
FBA020654,14,40,20
FBA020655,28,20,25
FBA020658,130,10,50
FBA020659,22,10,7
FBA020661,2.1,30,10
FBA020662,88,100,350
FBA020663,25,60,70
FBA020664,53.5,200,800
FBA020666,16,15,21
FBA020667,52.5,20,51
FBA020669,14,20,0
FBA020672,6.3,30,12
FBA020676,7.6,20,12
FBA020681,45,50,20
FBA020682,11,40,6
FBA020683,10,20,0
FBA020683,10,20,0
FBA020683,10,20,0
FBA020683,10,40,0
FBA020683,10,20,0
FBA020685,42,7,25
FBA020685,42,20,0
FBA020686,21,20,200
FBA020686,21,20,0
FBA020686,21,20,0
FBA020686,21,20,0
FBA020686,21,20,0
FBA020686,21,20,0
FBA020686,21,20,0
FBA020686,21,20,0
FBA020686,21,20,0
FBA020686,21,20,0
FBA020687,19.5,30,0
FBA020688,10,20,25
FBA020688,10,20,0
FBA020689,113,60,0
FBA020691,20.9,150,170
FBA020691,22.9,100,0
FBA020692,39,70,160
FBA020692,65,40,0
FBA020693,23,20,0
FBA020694,14,20,19
FBA020694,14,20,0
FBA020695,235,20,40
FBA020696,3.9,30,6
FBA020698,43,80,600
FBA020698,43,120,0
FBA020699,6.75,30,10
FBA020700,3.4,200,37
FBA020700,0.45,40,0
FBA020702,8.5,10,10
FBA020703,55,20,13.5
FBA020704,35,10,0
FBA020705,7.2,10,6.8
FBA020707,160,20,100
FBA020708,33,10,13
FBA020710,65,20,25
FBA020711,35,30,75
FBA020712,14.5,10,14
FBA020713,15,20,10
FBA020714,393,30,0
FBA020716,10.5,20,10
FBA020719,5,5,0
FBA020720,51.5,40,45
FBA020721,63,20,30
FBA020723,29,30,0
FBA020725,8,10,10
FBA020726,12,10,10
FBA020727,12.8,10,9
FBA020731,18.1,40,20
FBA020733,55.8,100,0
FBA020734,15,60,25
FBA020734,8,20,0
FBA020735,7,20,7
FBA020736,18.4,30,7
FBA020737,14,20,20
FBA020739,95,30,25
FBA020741,25,15,8
FBA020743,4.5,50,15
FBA020744,33,5,20
FBA020746,31.68,200,400
FBA020749,6.2,10,8
FBA020752,6.5,10,5
FBA020753,23.5,30,43.5
FBA020755,20.4,20,12
FBA020756,15,10,9
FBA020757,5,10,8
FBA020759,24,10,10
FBA020761,15.5,50,36
FBA020761,15.5,30,0
FBA020761,15.5,50,0
FBA020761,15.5,30,0
FBA020761,15.5,50,0
FBA020761,15.5,30,0
FBA020762,16,20,15
FBA020763,328,10,130
FBA020764,59,10,15
FBA020768,20,10,15
FBA020769,15.5,10,19
FBA020770,20.5,200,90
FBA020771,9.5,20,20
FBA020772,11,15,36
FBA020773,9.1,50,30
FBA020775,69.5,100,0
FBA020776,32,20,10
FBA020777,3.3,200,0
FBA020778,3.8,20,10
FBA020779,27.3,30,20
FBA020780,8,5,8
FBA020782,32,5,17.2
FBA020783,47,15,0
FBA020784,10,5,10
FBA020785,29.3,50,255
FBA020786,5,20,12
FBA020787,17.5,10,26
FBA020788,80,10,30
FBA020789,39,35,25
FBA020789,39,35,0
FBA020790,14.5,20,12
FBA020791,23,350,250
FBA020792,23,100,80
FBA020794,55,50,40
FBA020795,15,20,40
FBA020801,4.8,10,0
FBA020802,35,10,12
FBA020803,30,10,8
FBA020805,12.5,20,50
FBA020805,12.5,20,0
FBA020805,12.5,20,0
FBA020805,12.5,20,0
FBA020805,18,20,0
FBA020806,13,50,28
FBA020806,14,60,0
FBA020807,40,30,0
FBA020807,28,20,0
FBA020810,17,40,30
FBA020812,12,40,8
FBA020813,43,10,14
FBA020814,29,100,0
FBA020814,55,10,0
FBA020856,21.5,20,45
FBA020856,21.5,10,0
FBA020861,15,10,8
FBA020865,15,10,9
FBA020867,22,10,12
FBA020867,29.6,5,0
FBA020870,6.8,10,10
FBA020870,6.8,10,0
FBA020870,6.8,10,0
FBA020870,6.8,10,0
FBA020871,2.5,40,20
FBA020871,2.5,40,0
FBA020873,60,10,120
FBA020873,8,30,0
FBA020873,6.9,50,0
FBA020873,45,40,0
FBA020873,90,10,0
FBA020874,58.8,10,25
FBA020874,70,25,0
FBA020874,70,5,0
FBA020876,105,50,100
FBA020877,18,10,15
FBA020877,5.5,10,0
FBA020879,25,30,20
FBA020879,25,30,0
FBA020881,12,30,10
FBA020882,10.5,35,28
FBA020883,140,70,0
FBA020885,10,30,41
FBA020887,5.2,20,9
FBA020889,12.5,15,12
FBA020893,58.5,10,0
FBA020896,8,10,12
FBA020896,200,15,0
FBA020897,5,10,7
FBA020899,7,5,5
FBA020902,34,20,0
FBA020903,14.9,40,0
FBA020903,14.9,50,0
FBA020904,13,20,12
FBA020904,10.5,10,0
FBA020906,9,20,18
FBA020907,11,10,8
FBA020909,17,10,0
FBA020910,47,20,14
FBA020911,14.5,20,15
FBA020913,4.8,15,9
FBA020915,9,25,8
FBA020915,9,25,0
FBA020916,10,30,25
FBA020917,36,10,14
FBA020918,3.5,15,6
FBA020920,14,10,10
FBA020921,2.1,30,8
FBA020922,85,10,0
FBA020923,49.5,20,0
FBA020924,42,15,12
FBA020925,123.5,20,90
FBA020926,35,10,8
FBA020929,17,15,10
FBA020930,18,15,45
FBA020932,14.5,20,0
FBA020933,30,10,0
FBA020936,11,15,11
FBA020937,2.6,15,11
FBA020938,16,25,35
FBA020938,18,30,0
FBA020942,21,10,8
FBA020943,47,10,8
FBA020944,21.8,20,18
FBA020945,9.4,10,10
FBA020948,55,20,60
FBA020949,27,30,58
FBA020950,12.87,30,35.9
FBA020952,13,10,15
FBA020956,40,15,70
FBA020958,13,10,14
FBA020959,13,20,20
FBA020961,165,10,13
FBA020963,25,20,8
FBA020964,11,10,15
FBA020965,48,20,0
FBA020966,22,5,6
FBA020968,13.5,10,10
FBA020969,45,20,43
FBA020970,14,10,17
FBA020971,2,15,27
FBA020971,1.5,10,0
FBA020971,4.2,10,0
FBA020971,9,10,0
FBA020974,12,10,5
FBA020975,7,10,8
FBA020975,8,10,0
FBA020976,7.5,10,24
FBA020978,27,10,35
FBA020980,3.3,40,8
FBA020981,24,10,16
FBA020982,25,10,12
FBA020983,13,10,8
FBA020986,34,40,55
FBA020986,18.5,10,0
FBA020988,10,10,8
FBA020990,12,10,5.8
FBA020993,13.8,65,47
FBA020995,17,30,16
FBA020995,17,10,0
FBA020997,6,10,10
FBA021001,8.5,35,33.5
FBA021002,170,30,0
FBA021003,59,50,0
FBA021005,37,5,10
FBA021006,26,10,10
FBA021007,18,20,45
FBA021008,7.9,10,5
FBA021009,33,10,10
FBA021010,20.8,10,28
FBA021012,7.6,10,25
FBA021013,11,10,9
FBA021015,12.5,10,23
FBA021016,3,15,8
FBA021017,10.5,15,0
FBA021018,12,30,20
FBA021019,2.6,20,9
FBA021020,3.5,10,12
FBA021022,62,30,30
FBA021022,62,30,0
FBA021023,3,50,35
FBA021024,40,20,44
FBA021025,69.5,10,10
FBA021025,24,10,0
FBA021026,3,20,20.5
FBA021026,3,20,0
FBA021026,3,20,0
FBA021028,33,10,30
FBA021029,8.6,30,12
FBA021030,2,50,9
FBA021031,95,20,0
FBA021031,95,20,0
FBA021032,10,10,10
FBA021034,59,30,75
FBA021035,35,20,33
FBA021037,23,30,30
FBA021039,13,20,15
FBA021040,4.5,15,8
FBA021041,15.5,10,9
FBA021042,13,10,9
FBA021043,24.2,15,14
FBA021044,28,30,0
FBA021045,59,60,80
FBA021046,10,20,10
FBA021047,18,40,80
FBA021048,2.4,50,10
FBA021049,69.5,20,10
FBA021050,17.5,10,26
FBA021051,5,10,8
FBA021052,4,30,20
FBA021053,68,10,0
FBA021054,125,10,8
FBA021055,10.5,20,20
FBA021056,21,10,33
FBA021057,17.64,10,12
FBA021058,16.5,20,48
FBA021059,56,20,35
FBA021060,4,20,23
FBA021061,25,8,0
FBA021062,5,10,15
FBA021063,2.6,50,0
FBA021063,3.2,50,0
FBA021064,4,20,10
FBA021065,69,10,10
FBA021066,20.4,20,25
FBA021067,16.6,10,13
FBA021068,14.6,10,9.5
FBA021069,6.3,10,2.8
FBA021069,14.48,10,0
FBA021070,32,10,10
FBA021073,38,50,120
FBA021075,22,15,20
FBA021077,2.3,15,15
FBA021077,4.2,10,0
FBA021078,7.65,20,16
FBA021079,9,10,8
FBA021081,18,10,7
FBA021082,13,20,25
FBA021085,7,20,7
FBA021086,9.5,30,22
FBA021087,17,10,9.5
FBA021088,39,10,24
FBA021090,35.5,10,0
FBA021091,87,10,10
FBA021093,155,5,0
FBA021094,5,20,0
FBA021094,10,20,0
FBA021094,45,15,0
FBA021095,5.5,20,15
FBA021096,880,3,16
FBA021098,7.5,25,26
FBA021099,15.5,5,14
FBA021100,33,20,0
FBA021101,40,20,10
FBA021102,51.5,10,35
FBA021103,49.5,10,20
FBA021104,13.5,15,7.5
FBA021105,11.5,15,7
FBA021106,45,15,0
FBA021107,22,20,16
FBA021108,10,15,10
FBA021109,21,10,0
FBA021110,47,15,0
FBA021111,75,15,0
FBA021112,20,15,20
FBA021113,9,15,0
FBA021114,22.5,15,11
FBA021115,11.4,15,20
FBA021116,17,15,5
FBA021117,105,10,15
FBA021118,23,50,0
FBA021118,10.5,20,0
FBA021119,8.5,30,0
FBA021121,12.5,20,20
FBA021122,86,20,30
FBA021123,27.5,10,20
FBA021124,8,55,30
FBA021126,19.1,30,20
FBA021127,88,10,0
FBA021128,4,20,15
FBA021129,6,40,12
FBA021130,25,20,27
FBA021133,30,10,13
FBA021136,22,20,26
FBA021138,4.1,10,7
FBA021140,2.5,20,10
FBA021143,63,10,14
FBA021144,65,20,30
FBA021145,15,20,27
FBA021146,7.1,10,10
FBA021147,7,10,9.65
FBA021150,18.8,10,33
FBA021150,2.9,160,0
FBA021150,2.9,160,0
FBA021150,2.9,160,0
FBA021150,2.9,160,0
FBA021150,2.9,160,0
FBA021150,2.9,160,0
FBA021152,3.9,10,5.7
FBA021154,18,20,45
FBA021155,7.6,10,8
FBA021156,17.5,10,10
FBA021157,48,10,15
FBA021158,30,10,10
FBA021159,5,10,3.7
FBA021161,5.5,10,4
FBA021162,56,10,12
FBA021163,12.5,10,18
FBA021164,99,10,0
FBA021165,24,20,24
FBA021166,34,20,44
FBA021167,11.5,10,10
FBA021168,1.6,50,10
FBA021170,10,20,10
FBA021171,12,30,45
FBA021171,12,20,0
FBA021172,2.3,40,8
FBA021173,15.8,10,9
FBA021174,80,10,30
FBA021175,4.8,10,7
FBA021176,4.5,15,10
FBA021177,29.6,50,22.2
FBA021178,32,15,10
FBA021180,32,10,0
FBA021181,5.2,20,10
FBA021182,75,10,22
FBA021183,14,30,30
FBA021184,36,50,225
FBA021185,39,30,65
FBA021186,13,10,12
FBA021187,14,30,30
FBA021188,6.8,20,12
FBA021189,26,20,8
FBA021191,5,10,7
FBA021192,40,20,0
FBA021194,7,10,13
FBA021194,6.5,10,0
FBA021194,6.8,10,0
FBA021194,6.8,10,0
FBA021195,9,40,0
FBA021196,9.6,40,28
FBA021197,12,10,20
FBA021198,6.5,50,0
FBA021199,30,10,30
FBA021202,13,60,72
FBA021203,6,60,15
FBA021203,6,60,0
FBA021204,1.8,100,70
FBA021204,3.3,100,0
FBA021205,33.5,15,35
FBA021206,20,50,15
FBA021208,4,20,2
FBA021210,130,15,12
FBA021212,3.8,15,8
FBA021213,33.5,100,153
FBA021215,9.4,200,103
FBA021216,1,100,2
FBA021221,45,150,70
FBA021222,25,4,5
FBA021225,11,1,7
FBA021229,9.9,2,7.01
FBA021233,48.5,1,8
FBA021237,17.8,20,15
FBA021239,61,100,0
FBA021239,61,100,0
FBA021240,5.9,1,7.25
FBA021241,12,10,6
FBA021252,13,10,12.2
FBA021252,15,10,0
FBA021252,17,10,0
FBA021252,20,10,0
FBA021259,2.9,10,9
FBA021259,2.9,10,0
FBA021259,2.9,10,0
FBA021259,2.9,10,0
FBA021259,2.9,10,0
FBA021259,2.9,10,0
FBA021260,33.5,10,18
FBA021262,17.8,10,11
FBA021266,23,10,0
FBA021266,10,40,0
FBA021267,3,50,17
FBA021268,2.5,20,15
FBA021269,9,10,8
FBA021269,9,10,0
FBA021271,7.6,20,12
FBA021273,0.77,130,10
FBA021274,23,30,15
FBA021274,23,30,0
FBA021276,9,30,8
FBA021276,9,30,0
FBA021277,7.5,10,11.85
FBA021278,18,60,65
FBA021279,8,20,13
FBA021280,42,5,10
FBA021281,31.68,15,30
FBA021283,30,60,228.4
FBA021283,54,108,0
FBA021284,48,300,300
FBA021285,30,100,65
FBA021286,17.5,50,60
FBA021287,30,50,200
FBA021287,34,50,0
FBA021288,22,40,0
FBA021289,8,10,10
FBA021289,12,30,0
FBA021290,35,110,0
FBA021291,1.25,10,8
FBA021291,1.25,10,0
FBA021291,1.25,10,0
FBA021291,1.25,10,0
FBA021293,3.5,40,9
FBA021294,9,80,0
FBA021295,28,10,10
FBA021296,30,10,25
FBA021297,22,10,8
FBA021298,80,35,0
FBA021299,12,15,14
FBA021299,8,10,0
FBA021300,75,10,12
FBA021301,28,30,28
FBA021302,17,30,17
FBA021303,6.5,80,100
FBA021304,15,20,11
FBA021305,9.5,10,10
FBA021309,13,5,11
FBA021310,36,5,8
FBA021311,6.18,15,12
FBA021312,30,10,0
FBA021313,130,20,80
FBA021314,11.5,80,10
FBA021315,5.5,20,11
FBA021315,5.5,20,0
FBA021316,5.2,10,8
FBA021317,34,10,80
FBA021317,34,50,0
FBA021318,2.5,15,9
FBA021319,39,40,45
FBA021320,8,20,11
FBA021321,12,30,0
FBA021322,10,5,12
FBA021323,2.7,16,5
FBA021324,21,10,5
FBA021326,8,80,18
FBA021327,34,50,37
FBA021328,28,20,20
FBA021329,9,20,13
FBA021330,16,20,30
FBA021331,7,10,0
FBA021332,15,10,10
FBA021333,15.5,20,0
FBA021334,8,10,13
FBA021335,19.8,10,18
FBA021336,6.5,20,0
FBA021337,3.2,20,10
FBA021338,14.8,20,34
FBA021339,20,1,8
FBA021340,60,200,0
FBA021340,60,200,0
FBA021340,60,100,0
FBA021341,16.5,5,10
FBA021341,16.5,5,0
FBA021343,17,200,87
FBA021343,17,300,0
FBA021346,880,4,19
FBA021349,25,100,105
FBA021350,6.5,500,150
FBA021351,38,20,41
FBA021355,35.6,10,0
FBA021359,7,10,10
FBA021361,7.5,30,45
FBA021362,20,5,12
FBA021363,4.2,15,6.5
FBA021364,11.5,20,12
FBA021364,11.5,5,0
FBA021366,19,8,16
FBA021367,52,8,47
FBA021368,19,6,8
FBA021369,80,10,20
FBA021370,3.5,120,92.68
FBA021371,3.3,120,18
FBA021372,18,60,67
FBA021373,2.6,60,21
FBA021374,3,90,30
FBA021375,14,60,62.8
FBA021376,32,60,0
FBA021377,23,80,24
FBA021378,6.5,10,0
FBA021378,7.5,60,0
FBA021379,3.2,100,0
FBA021380,25,15,12
FBA021381,15,20,0
FBA021383,12.4,20,26
FBA021384,40,5,60
FBA021384,40,10,0
FBA021384,25.2,360,0
FBA021385,3,10,8
FBA021386,5.5,10,7
FBA021387,12.5,15,33
FBA021388,18.4,20,9
FBA021389,12,10,26
FBA021389,6,10,0
FBA021389,12.8,15,0
FBA021391,36,50,25
FBA021393,22.5,60,40
FBA021394,4.95,50,8
FBA021395,58,55,35
FBA021396,7,30,15
FBA021397,63,20,20
FBA021398,19.5,20,20
FBA021399,7.9,20,1
FBA021399,7.9,10,0
FBA021399,7.9,20,0
FBA021399,7.9,10,0
FBA021401,28.5,10,10
FBA021402,2.8,10,11
FBA021402,1.5,10,0
FBA021403,63,10,10
FBA021405,4.5,100,60
FBA021406,4.8,10,8
FBA021407,8,10,0
FBA021409,19.9,10,14
FBA021410,16,20,33
FBA021410,16,20,0
FBA021411,45,15,15
FBA021412,9,15,13
FBA021413,45,15,12
FBA021415,11,50,170
FBA021415,18.5,70,0
FBA021415,24,150,0
FBA021416,75,90,170
FBA021417,10.5,50,27
FBA021418,12.5,50,34
FBA021419,7.2,10,46
FBA021420,5.3,10,14.97
FBA021421,12.15,20,34
FBA021423,60,100,0
FBA021424,66,10,0
FBA021425,45,40,0
FBA021426,5.2,10,6
FBA021427,23,20,20
FBA021428,7,190,50
FBA021429,69.5,10,10
FBA021429,24,10,0
FBA021430,25,10,15
FBA021431,59,10,40
FBA021432,18.5,36,35
FBA021434,1.1,40,20
FBA021435,5,10,28
FBA021435,8.5,10,0
FBA021435,9,30,0
FBA021436,11,10,15
FBA021437,61.5,40,0
FBA021438,2.4,60,12
FBA021439,52,10,39
FBA021440,37,50,45
FBA021441,14,10,13.5
FBA021443,4,10,8
FBA021444,5,40,0
FBA021445,7,10,6
FBA021446,10,40,50
FBA021446,12.3,10,0
FBA021447,16.5,10,6
FBA021448,16.5,10,15
FBA021450,25,10,14
FBA021451,10,10,20
FBA021452,4.4,30,9
FBA021453,8.5,40,39
FBA021454,1.85,20,11.52
FBA021455,1.2,20,6
FBA021459,16.5,60,38
FBA021460,15,50,13
FBA021462,24,20,20
FBA021466,4,15,13
FBA021466,15,15,0
FBA021466,11,20,0
FBA021466,9,15,0
FBA021467,5.6,25,12
FBA021467,30,15,0
FBA021467,24.5,10,0
FBA021468,8,40,20
FBA021470,50,10,40
FBA021470,49,15,0
FBA021471,10,85,0
FBA021471,10.5,20,0
FBA021471,9.6,10,0
FBA021472,15,3,11
FBA021474,50,15,15
FBA021475,28,20,45
FBA021475,20,20,0
FBA021479,20,1,8
FBA021481,26,20,0
FBA021482,13,2,10
FBA021484,3,1,7
FBA021485,56,10,74
FBA021486,45,1,0
FBA021487,5,2,8
FBA021488,21.5,30,45
FBA021488,5.3,30,0
FBA021488,5.3,30,0
FBA021489,6,15,8
FBA021490,10,2,4
FBA021492,1.8,1,8.38
FBA021493,1.4,1,5
FBA021495,6.8,100,60
FBA021496,7.1,20,15
FBA021497,13,15,12
FBA021497,2.3,30,0
FBA021499,7.5,1,8
FBA021499,7.5,1,0
FBA021500,8,15,0
FBA021500,33,20,0
FBA021500,50,40,0
FBA021500,10,10,0
FBA021500,10,10,0
FBA021501,12.5,45,30
FBA021502,6,10,6
FBA021505,48,10,34
FBA021505,48,20,0
FBA021505,48,10,0
FBA021505,58.8,20,0
FBA021505,58.8,20,0
FBA021507,6.9,10,48
FBA021507,27.5,10,0
FBA021507,3.7,10,0
FBA021507,6,10,0
FBA021507,6,20,0
FBA021507,9,50,0
FBA021509,17,20,85
FBA021509,8.5,20,0
FBA021510,9.5,30,10
FBA021511,8.5,30,10.73
FBA021512,21.5,10,15
FBA021512,21.5,10,0
FBA021513,12.38,60,22
FBA021515,5.9,50,16
FBA021517,7,1,5
FBA021518,4.3,2,10
FBA021518,4.3,2,0
FBA021520,15,5,5
FBA021521,2.9,300,60
FBA021522,17,150,15
FBA021523,80,10,0
FBA021524,42,40,0
FBA021525,50,10,0
FBA021526,65,60,0
FBA021528,36.5,10,25
FBA021528,4.5,38,0
FBA021530,5,10,10
FBA021531,5,10,6
FBA021536,260,15,0
FBA021536,155,15,0
FBA021537,3.5,1,6.5
FBA021538,25,20,8
FBA021541,32,15,0
FBA021543,22,1,6
FBA021544,4.5,2,6
FBA021545,22.5,1,6
FBA021546,1,1,7
FBA021547,2.4,1,5.8
FBA021548,3.5,1,9
FBA021549,12,1,7
FBA021550,12,20,0
FBA021551,10,1,5
FBA021552,14,40,40
FBA021553,5.5,80,0
FBA021555,25,20,16
FBA021556,7.3,10,6
FBA021557,9,20,18
FBA021558,3.7,10,9
FBA021559,68.5,15,15
FBA021561,30,20,70
FBA021562,4.7,20,12
FBA021563,12,10,10
FBA021564,38,10,34
FBA021567,14,20,10
FBA021568,20,20,20
FBA021570,16,15,30
FBA021570,16,15,0
FBA021570,17.5,15,0
FBA021571,66,20,18
FBA021572,10,80,10
FBA021573,19,15,12
FBA021574,10,25,10
FBA021575,12.3,30,45
FBA021577,5,10,10
FBA021579,18,20,20
FBA021580,8,10,8
FBA021581,98,10,12
FBA021582,26,30,19
FBA021583,9,20,20
FBA021583,8.5,20,0
FBA021584,18,40,15
FBA021585,6.5,20,20
FBA021585,4.3,30,0
FBA021586,12.5,40,14
FBA021589,5.9,30,0
FBA021590,35,40,147
FBA021593,10,20,0
FBA021593,10,20,0
FBA021593,10,50,0
FBA021594,46.8,10,33.5
FBA021595,34,1,7
FBA021596,20.5,10,13.9
FBA021596,20.5,10,0
FBA021597,7,2,5
FBA021598,3,3,8
FBA021599,14,60,20
FBA021600,6,2,5
FBA021601,9.5,1,6
FBA021602,6.4,1,7
FBA021604,22,10,0
FBA021605,11,30,0
FBA021606,5.5,40,9
FBA021608,2,15,9
FBA021609,11.3,15,0
FBA021610,2.9,20,10
FBA021611,18,30,10
FBA021612,5.8,15,8
FBA021613,3.2,1,4
FBA021616,58,30,40
FBA021616,9,15,0
FBA021619,0.78,300,45
FBA021620,15,20,17.7
FBA021621,4.5,2,6
FBA021623,4.5,2,6
FBA021624,2.7,20,6
FBA021626,26,60,230
FBA021626,15.5,50,0
FBA021626,26,60,0
FBA021626,15.5,50,0
FBA021627,130,1,0
FBA021628,3.2,1,8
FBA021630,15,2,10
FBA021632,12.5,1,2.5
FBA021633,5,1,8
FBA021634,2,2,7
FBA021635,8,1,8
FBA021636,10.5,1,8
FBA021637,10,20,6
FBA021640,10,300,60
FBA021641,8,20,10
FBA021643,25,10,15.75
FBA021644,45,20,0
FBA021646,14,10,8
FBA021648,9,40,25
FBA021648,13,10,0
FBA021648,12.5,25,0
FBA021649,108,20,0
FBA021650,210,1,17
FBA021652,3.2,4,1.2
FBA021652,3.2,4,0
FBA021653,5.9,1,8
FBA021655,7.5,4,8
FBA021658,190,20,180
FBA021659,64,1,5
FBA021661,2.5,1,5
FBA021662,15,1,8
FBA021665,37,10,14
FBA021666,2.5,1,8
FBA021667,155,20,20
FBA021670,11.1,15,8
FBA021672,170,20,0
FBA021674,16.78,100,98
FBA021675,2.4,30,12
FBA021676,4.5,20,15
FBA021677,14.5,50,22
FBA021678,10,10,9
FBA021679,16,20,20
FBA021680,14,25,10
FBA021681,45,20,24
FBA021683,8.5,50,0
FBA021684,8,20,10
FBA021686,20,10,13
FBA021687,6,10,4
FBA021688,7.8,10,6
FBA021690,31,50,0
FBA021691,14,20,0
FBA021692,7,10,18
FBA021693,15,10,7.5
FBA021693,13.5,15,0
FBA021694,12,20,20
FBA021694,8.75,10,0
FBA021695,6,15,0
FBA021697,10.5,15,20
FBA021698,40,10,31
FBA021699,11.5,15,7
FBA021700,22,5,10
FBA021702,32,3,13
FBA021704,90,10,10
FBA021705,155,5,0
FBA021706,10,20,0
FBA021707,18,10,25
FBA021709,12,20,35
FBA021709,20,10,0
FBA021710,2.1,50,8
FBA021711,23,10,11
FBA021716,1.6,1,7
FBA021716,1.6,1,0
FBA021719,15.5,1,9.2
FBA021721,5.7,50,31
FBA021722,21,1,7
FBA021726,48,150,0
FBA021726,68,300,0
FBA021727,12.87,20,60
FBA021727,13,30,0
FBA021728,10.5,30,24
FBA021728,10.5,50,0
FBA021728,10.5,40,0
FBA021729,13.8,28,26
FBA021729,11,20,0
FBA021733,45,35,0
FBA021734,23,10,10
FBA021737,6.5,10,6
FBA021738,0.77,100,15
FBA021738,0.77,100,0
FBA021738,0.77,100,0
FBA021739,65,5,12
FBA021742,105,50,100
FBA021743,3.7,10,16
FBA021743,3.7,10,0
FBA021744,2.6,5,12
FBA021744,1.5,30,0
FBA021745,27,5,0
FBA021746,1.4,15,8
FBA021747,6.5,5,0
FBA021750,15,5,8
FBA021751,7.5,10,8
FBA021757,22,60,0
FBA021759,15,20,8
FBA021761,2,10,49
FBA021761,2.5,30,0
FBA021761,9.5,20,0
FBA021761,9,50,0
FBA021761,10,10,0
FBA021762,38,80,205
FBA021764,11.2,10,6
FBA021766,16.5,60,100
FBA021767,15,10,7
FBA021768,8.1,10,8
FBA021769,28,20,15
FBA021770,6.2,25,90
FBA021770,24,50,0
FBA021770,45,50,0
FBA021771,46,35,30
FBA021771,28,10,0
FBA021772,7,30,12
FBA021774,30,30,374
FBA021774,33,300,0
FBA021775,16.5,80,0
FBA021775,32,80,0
FBA021776,5.9,40,0
FBA021776,5.9,40,0
FBA021777,20.1,20,0
FBA021778,25,30,45
FBA021780,5,20,15
FBA021781,123.5,20,90
FBA021782,85,10,25
FBA021783,14.2,50,38
FBA021785,13.5,20,16
FBA021787,9,30,25
FBA021788,16.3,50,11
FBA021789,4,15,12
FBA021790,13.5,80,18
FBA021791,2.8,10,8
FBA021793,24,50,10
FBA021794,6.5,100,113
FBA021794,6.5,100,0
FBA021794,6.5,100,0
FBA021794,6.5,100,0
FBA021794,6.5,100,0
FBA021795,42,10,10
FBA021796,95,30,17
FBA021798,11.8,30,12
FBA021799,5,100,20
FBA021800,33,30,173
FBA021801,95,30,0
FBA021802,6,50,40
FBA021802,5.9,100,0
FBA021804,50.5,80,70
FBA021805,60,20,18
FBA021806,100,100,45
FBA021807,3,12,8
FBA021808,9.5,15,9
FBA021810,28,50,68
FBA021810,6,10,0
FBA021810,12.5,20,0
FBA021811,12.38,30,16
FBA021812,10,20,11
FBA021813,102,30,10
FBA021814,9.6,20,28
FBA021817,12.5,15,28
FBA021818,24,20,20
FBA021819,16.5,4,22
FBA021820,10,10,12
FBA021821,12,20,0
FBA021823,4.3,30,1
FBA021825,56,30,25
FBA021826,14.8,10,8
FBA021826,0.34,50,0
FBA021828,53,100,180
FBA021829,3.1,80,16
FBA021830,16,20,27.76
FBA021831,20,20,15
FBA021833,12,80,100
FBA021834,4.2,20,7
FBA021835,8,150,60
FBA021839,26,50,170
FBA021839,16,30,0
FBA021840,14,10,10
FBA021841,68.5,20,17
FBA021842,50,20,0
FBA021844,42,20,18
FBA021845,8.5,15,5.6
FBA021846,90,15,60
FBA021847,25,10,0
FBA021847,25,10,0
FBA021848,7,10,5
FBA021849,3,100,13
FBA021849,3,10,0
FBA021849,3,10,0
FBA021850,6.5,15,8
FBA021852,5,10,6
